,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
13755,dialseg711_dial_505,4,agent,The nearest hospital is on Hills Rd in Cambridge. The telephone number is 01223245151 and the postcode is CB20QQ. Do you need further assistance?,1,1,
13756,dialseg711_dial_505,5,user,find nearest coffee shop,2,0,
13757,dialseg711_dial_505,6,agent,The nearest coffee shop is Starbucks located at 792 Bedoin Street.,2,0,
13758,dialseg711_dial_505,7,user,"Is the Starbucks within 5 miles of here? If so, please direct me to the Starbucks via the quickest route.",2,0,
13759,dialseg711_dial_505,8,agent,Yes the Starbucks is only 2 miles away. Setting the GPS.,2,1,
13760,dialseg711_dial_505,9,user,I need a taxi to take me to Broughton house gallery,3,0,
13761,dialseg711_dial_505,10,agent,"I would be happy to help with your request, where will you be departing from?",3,0,
13762,dialseg711_dial_505,11,user,I will be leaving the Scudmores Punting Co.,3,0,
13763,dialseg711_dial_505,12,agent,"I can book that for you, what time will you be leaving/arriving?",3,0,
13764,dialseg711_dial_505,13,user,I would like to leave at 6:00.,3,0,
13765,dialseg711_dial_505,14,agent,Your booking is complete with a red bmw and a contact number of 07899029932.,3,1,
13766,dialseg711_dial_505,15,user,I would like to get information on the bridge guest house.,4,0,
13767,dialseg711_dial_505,16,agent,I can definitely help with that. It's moderately priced and is located in the south. They offer free wifi and parking. Would you like help booking a room with them?,4,0,
13768,dialseg711_dial_505,17,user,Thanks! I will book the hotel for 7 people for 2 nights starting from Monday.,4,0,
13769,dialseg711_dial_505,18,agent,The booking was successful! Your reference number is 6NEWYJ6Y. Can I help you with anything else?,4,0,
13770,dialseg711_dial_506,1,user,Get me the address to a chinese restaurant in the area.,0,0,
13771,dialseg711_dial_506,2,agent,The closest chinese restaurant i have is located 1 mile away and the address is 593 Arrowhead Way. Need more info?,0,0,
13772,dialseg711_dial_506,3,user,How is the traffic to there?,0,0,
13773,dialseg711_dial_506,4,agent,Unfortunately there is heavy traffic on our way,0,1,
13774,dialseg711_dial_506,5,user,I am looking for a train. The train should go to cambridge and should arrive by 11:45,1,0,
13775,dialseg711_dial_506,6,agent,"Okay, where are you departing from?",1,0,
13776,dialseg711_dial_506,7,user,I want to leave from London Liverpool Street.,1,0,
13777,dialseg711_dial_506,8,agent,"Okay, what day of the week are you looking for the train?",1,0,
13778,dialseg711_dial_506,9,user,I will depart on Wednesday.,1,0,
13779,dialseg711_dial_506,10,agent,"Booking was successful, the total fee is 16.6 GBP payable at the station . Reference number is : FKDUE0OJ.",1,0,
13780,dialseg711_dial_506,11,user,"Wait, this is for 3 people. Are there enough available seats?",1,0,
13781,dialseg711_dial_506,12,agent,"It looks as though they have only booked you for one ticket, I'm sorry.",1,0,
13782,dialseg711_dial_506,13,user,Could you redo booking for 3 people please.,1,0,
13783,dialseg711_dial_506,14,agent,"Okay, the booking has been revised to reflect three guests. My apologies for that.",1,0,
13784,dialseg711_dial_506,15,user,Can I get the new reference number?,1,0,
13785,dialseg711_dial_506,16,agent,Of course! You're new reference number is ZF8QFW7E. Can I help you with anything else?,1,1,
13786,dialseg711_dial_506,17,user,Know anywhere that has european food?,2,0,
13787,dialseg711_dial_506,18,agent,"Sure, there are lots of good European restaurants in town. Is there a price range that you prefer?",2,0,
13788,dialseg711_dial_506,19,user,"Yes actually, can we find something in the moderate price range?",2,0,
13789,dialseg711_dial_506,20,agent,How about the Galleria in the town centre? I could make a reservation for you if you wish.,2,0,
13790,dialseg711_dial_506,21,user,"That would be greatly appreciated. I will have one other person with me, this will be on sunday at 18:15. Also could i get the reference number?",2,0,
13791,dialseg711_dial_506,22,agent,You are all set for Sunday. The reference number is 7W544X5O. Is there anything else I could help you with?,2,0,
13792,dialseg711_dial_506,23,user,"No, you have been very helpful. Thank you.",2,0,
13793,dialseg711_dial_506,24,agent,Thank you for using our service. Have all of your needs been met?,2,0,
13794,dialseg711_dial_506,25,user,"That should be all I need, thank you.",2,0,
13795,dialseg711_dial_506,26,agent,You're welcome. Thank you for using the Cambridge Towninfo Centre.,2,1,
13796,dialseg711_dial_506,27,user,is it supposed to snow today,3,0,
13797,dialseg711_dial_506,28,agent,What city are you interested in?,3,1,
13798,dialseg711_dial_506,29,user,where is the nearest police station?,4,0,
13799,dialseg711_dial_506,30,agent,"The nearest police station is in Parkside, Cambridge. Telephone number is 01223358966. Is there anything else I can assist you with?",4,0,
13800,dialseg711_dial_506,31,user,"Yes, could you also give me their postcode?",4,0,
13801,dialseg711_dial_506,32,agent,The post code is CB11JG. Anything else I can help with?,4,0,
13802,dialseg711_dial_507,1,user,"On what date is my conference? What is it about, and who will be there?",0,0,
13803,dialseg711_dial_507,2,agent,"Your conference is on Tuesday at 11 am, It is to discuss the dress code with the infrastructure team",0,1,
13804,dialseg711_dial_507,3,user,Can you give me the address for Addenbrookes Hospital?,1,0,
13805,dialseg711_dial_507,4,agent,"I have the location on Hills Road in Cambridge, CB20QQ. Their phone number is 01223245151.",1,1,
13806,dialseg711_dial_507,5,user,what is the forecast for this week,2,0,
13807,dialseg711_dial_507,6,agent,What city are you seeking information for?,2,0,
13808,dialseg711_dial_507,7,user,San Francisco.,2,0,
13809,dialseg711_dial_507,8,agent,Any particular details you are interested in?,2,0,
13810,dialseg711_dial_507,9,user,Will it be raining?,2,0,
13811,dialseg711_dial_507,10,agent,It will only rain on Sunday in San Francisco next week.,2,1,
13812,dialseg711_dial_507,11,user,"Car I want pizza, please send me the address of any pizza restaurant nearby",3,0,
13813,dialseg711_dial_507,12,agent,The closest pizza spot i have listed is Pizza My Heart. It is 1 mile away and the address is 528 Anton Ct.,3,1,
13814,dialseg711_dial_507,13,user,"Hi, I'm looking for a taxi. I need to leave from Golden House at 12:15.",4,0,
13815,dialseg711_dial_507,14,agent,"Sure, can I have the destination for your taxi please?",4,0,
13816,dialseg711_dial_507,15,user,I'm headed to the soul tree nightclub.,4,0,
13817,dialseg711_dial_507,16,agent,I have booked a taxi for you. It is a blue ford and the contact number is 07710275202. Is there anything else I can help you with today?,4,0,
13818,dialseg711_dial_508,1,user,"I'm looking for somewhere to eat in the centre part of town, somewhere nice, price is no object.",0,0,
13819,dialseg711_dial_508,2,agent,There are quite a few restaurants. What cuisine would you like?,0,0,
13820,dialseg711_dial_508,3,user,I would like the restaurant to have Indian food.,0,0,
13821,dialseg711_dial_508,4,agent,How about Curry garden? It looks great.,0,0,
13822,dialseg711_dial_508,5,user,That sounds good. I would like to book a table for 2 people on Friday at 17:15.,0,0,
13823,dialseg711_dial_508,6,agent,"Sorry, the restaurant can't accomodate you. Want to try another day or time?",0,0,
13824,dialseg711_dial_508,7,user,I will get back to you. Thank you for the help.,0,0,
13825,dialseg711_dial_508,8,agent,You're welcome. I look forward to when you call us again.,0,1,
13826,dialseg711_dial_508,9,user,direct me to the nearest starbucks,1,0,
13827,dialseg711_dial_508,10,agent,There is no Starbucks nearby.,1,0,
13828,dialseg711_dial_508,11,user,Then tell me about another coffee nearby here and pick the fastest route to reach,1,0,
13829,dialseg711_dial_508,12,agent,Palo Alto Cafe is only 3 miles away.,1,1,
13830,dialseg711_dial_508,13,user,Are there any proper hotels in the south?,2,0,
13831,dialseg711_dial_508,14,agent,"Yes, the Lensfield Hotel is an expensive hotel in the south with 3 stars, free wifi, and free parking. It's located at 53-57 lensfield road cb21en. Would you like to book?",2,0,
13832,dialseg711_dial_508,15,user,"Ok, are there any hotels in the cheap price range in the south part of town?",2,0,
13833,dialseg711_dial_508,16,agent,I'm not finding any. Would you care for another part of town?,2,0,
13834,dialseg711_dial_508,17,user,Can we check for guesthouses?,2,0,
13835,dialseg711_dial_508,18,agent,Rosa's bed and breakfast is a guesthouse in the south area that meets your preferences. Would you like me to make a reservation for you?,2,0,
13836,dialseg711_dial_508,19,user,"Yes, that will work.",2,0,
13837,dialseg711_dial_508,20,agent,When would you like to visit?,2,0,
13838,dialseg711_dial_508,21,user,"I don't need a reservation right now, but does Rosa's B&B have internet?",2,0,
13839,dialseg711_dial_508,22,agent,Yes they do! Do you have any other questions about Rosa's?,2,0,
13840,dialseg711_dial_508,23,user,I really need internet. Can you tell me if they have free wifi?,2,0,
13841,dialseg711_dial_508,24,agent,"Yes, Rosa's absolutely has free WiFi. Can I book a room for you?",2,0,
13842,dialseg711_dial_508,25,user,"No, that's fine!",2,0,
13843,dialseg711_dial_508,26,agent,Sure. Is there anything else I can help you with today?,2,1,
13844,dialseg711_dial_508,27,user,I'd like a train to Leicester to arrive by 9:45.,3,0,
13845,dialseg711_dial_508,28,agent,"Okay, where would you like to depart from?",3,0,
13846,dialseg711_dial_508,29,user,"I'd like to leave from Cambridge, please.",3,0,
13847,dialseg711_dial_508,30,agent,"There are 28 trains, do you have a day preference?",3,0,
13848,dialseg711_dial_508,31,user,I need to leave on Tuesday.,3,0,
13849,dialseg711_dial_508,32,agent,Train TR2863 leaves on Tuesday at 7:21 and arrives at 9:06. Would you like me to book?,3,0,
13850,dialseg711_dial_508,33,user,"I sure would, thanks. I will need seats for 8 people.",3,0,
13851,dialseg711_dial_508,34,agent,"Your reference number is : XNMIHQHK, the total fee is 302.39 GBP payable at the station. Is there anything else I can do for you?",3,1,
13852,dialseg711_dial_508,35,user,"I want a museum, please? Please include address, postcode, and area.",4,0,
13853,dialseg711_dial_508,36,agent,"I suggest Byard art. The address, postcode, and area are 14 king's parade, cb21sj, and it is located in the south.",4,0,
13854,dialseg711_dial_509,1,user,I'm looking for a restaurant in the centre of town with a modest price range. Can you recommend one?,0,0,
13855,dialseg711_dial_509,2,agent,Yippee noodle bar has good ratings and is in the moderate price range in the centre of town.,0,0,
13856,dialseg711_dial_509,3,user,That sounds great. Can I reserve a table for 4 at 20:00 on Wednesday?,0,0,
13857,dialseg711_dial_509,4,agent,Booking was unsuccessful. Let's try another day or time.,0,0,
13858,dialseg711_dial_509,5,user,Okay let's try 19:00 instead.,0,0,
13859,dialseg711_dial_509,6,agent,That was succesful. Your booking was successful. The table will be reserved for 15 minutes. Your reference number is : 54GI6AI7.,0,0,
13860,dialseg711_dial_509,7,user,That is wonderful. Thank you for your help. Have a great day.,0,0,
13861,dialseg711_dial_509,8,agent,Is there anything else I can assist you with today?,0,1,
13862,dialseg711_dial_509,9,user,Please schedule a swimming activity Tuesday at 5pm with Martha.,1,0,
13863,dialseg711_dial_509,10,agent,"Okay, scheduling a swimming activity with Martha for Tuesday at 5pm.",1,1,
13864,dialseg711_dial_509,11,user,"I'm looking for a police station. It has something to do with parkside, although I don't know if that's a name or a location.",2,0,
13865,dialseg711_dial_509,12,agent,"The Parkside Police Station is in Parkside, Cambridge.",2,1,
13866,dialseg711_dial_509,13,user,What is the date of my next dinner event and who will be attending?,3,0,
13867,dialseg711_dial_509,14,agent,Your next dinner event is with your father on Friday.,3,1,
13868,dialseg711_dial_509,15,user,I am getting ready to go off to college. I thought while I was in town maybe I could visit one.,4,0,
13869,dialseg711_dial_509,16,agent,Great idea! There are 18 entries found! What area of town would you like to visit?,4,0,
13870,dialseg711_dial_509,17,user,I think I'd like to visit the centre.,4,0,
13871,dialseg711_dial_509,18,agent,There are 13 colleges in the city center but I recommend visiting Downing college and it is free to get in.,4,0,
13872,dialseg711_dial_509,19,user,"Great! Can I have the address, please?",4,0,
13873,dialseg711_dial_509,20,agent,"Sure, it's located at Regent Street.",4,0,
13874,dialseg711_dial_510,1,user,Hi! I need to find the restaurant Pizza Express Fen Ditton.,0,0,
13875,dialseg711_dial_510,2,agent,"OK, I've Pizza Express Fen Ditton. Would you like the phone number or address for that?",0,0,
13876,dialseg711_dial_510,3,user,"Yes please, also what type of food do they serve?",0,0,
13877,dialseg711_dial_510,4,agent,"They serve Italian food, and they're located at Jesus Lane Fen Ditton, cb58ba. Their phone number is 01223324033. Can I help with anything else today?",0,1,
13878,dialseg711_dial_510,5,user,I am looking for a hospital in town.,1,0,
13879,dialseg711_dial_510,6,agent,Addenbrookes Hospital is close by.,1,0,
13880,dialseg711_dial_510,7,user,"Sounds good. What's the phone number, address, and postcode for the hospital?",1,0,
13881,dialseg711_dial_510,8,agent,"The main phone number for the hospital is 01223245151. The address and postcode is Hills Rd, Cambridge, CB20QQ.",1,1,
13882,dialseg711_dial_510,9,user,Is it going to be humid in Danville on Saturday?,2,0,
13883,dialseg711_dial_510,10,agent,It will not be humid in Danville on Saturday.,2,1,
13884,dialseg711_dial_510,11,user,I am looking for the nearest hospital please.,3,0,
