,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
13747,13747,dialseg711_dial_504,15,user,"The address is Hills Rd, Cambridge and postcode is CB20QQ.",3,1,
15997,15997,dialseg711_dial_586,9,user,I need assistance in finding the Parkside police station,2,0,
12013,12013,dialseg711_dial_437,14,agent,"Ok, where will you be going?",3,0,
15228,15228,dialseg711_dial_558,12,agent,A white Toyota is booked for you.,1,0,
19321,19321,dialseg711_dial_709,15,user,Please give me the address and directions via a route with no traffic to the nearest pizza restaurant.,3,0,
11762,11762,dialseg711_dial_427,15,user,I want to leave on Thursday.,2,0,
689,689,dialseg711_dial_024,1,user,what's the weather like in grand rapids,0,0,
10852,10852,dialseg711_dial_394,12,agent,Perfect! Your booking has been completed. You will be picked up by a grey honda. The contact number is 07364310487. Is there anything else I can help you with?,1,1,
13452,13452,dialseg711_dial_495,3,user,What time do we need to be there?,0,0,
19270,19270,dialseg711_dial_708,2,agent,I'm sorry but I'm not finding anything that matches your criteria. Can I help with something else?,0,0,
1541,1541,dialseg711_dial_052,20,agent,What time frame would you like this to happen in?,2,0,
4357,4357,dialseg711_dial_153,11,user,I want pizza/,2,0,
9351,9351,dialseg711_dial_337,13,user,I look forward to the ride. Thank you.,1,0,
8705,8705,dialseg711_dial_313,5,user,I was robbed and I want some help,1,0,
16618,16618,dialseg711_dial_609,2,agent,The nearest tea shop is Palo Alto Cafe at 436 Alger Dr.,0,0,
5835,5835,dialseg711_dial_207,6,agent,"Okay the address is Parkside, Cambridge and the postcode is CB11JG. Anything else you need?",1,1,
7329,7329,dialseg711_dial_263,17,user,Just the postcode please.,2,0,
5079,5079,dialseg711_dial_180,4,agent,The Parkside Police Station will be able to assist you with this. Their number is 01223358966. Can I help you with anything else?,1,0,
3193,3193,dialseg711_dial_111,34,agent,I was not able to book that for you at that time. Is there another time that would work for you?,4,0,
2387,2387,dialseg711_dial_082,14,agent,There is gonville hotel. Would you like to try that one?,1,0,
6432,6432,dialseg711_dial_229,15,user,I'm looking for a park in the centre of town to visit.,3,0,
9261,9261,dialseg711_dial_334,3,user,"Yes, it does. Can I get the post code and phone number for that location?",0,0,
16593,16593,dialseg711_dial_607,41,user,"Hi, I am looking to book a taxi departing from Loch Fyne after 11:00.",4,0,
18370,18370,dialseg711_dial_675,1,user,i want a reservation that has cheap price and should be in the east,0,0,
11778,11778,dialseg711_dial_428,1,user,i want to book a taxi. The taxi should leave after 21:15 and should depart from backstreet bistro.,0,0,
16471,16471,dialseg711_dial_604,27,user,Can I have the address and phone number please?,4,0,
10001,10001,dialseg711_dial_362,12,agent,The Missing Sock is a cheap restaurant on the east side of town that serves international food. Would you like more information on that place?,2,0,
3674,3674,dialseg711_dial_130,10,agent,The latest train leaves at 11:48 and arrives at 12:38. The cost per ticket is 13.20 GBP. Would you like to book this train?,1,0,
19280,19280,dialseg711_dial_708,12,agent,The hotpot sounds like a good idea. Need a reservation?,1,0,
3407,3407,dialseg711_dial_120,16,agent,The postcode is cb21rq. Would you like me to make a reservation?,1,1,
3449,3449,dialseg711_dial_122,1,user,I want to get a taxi and leave at 345. I need to go to saigon city.,0,0,
5752,5752,dialseg711_dial_203,29,user,Do they have internet and what's the price range?,3,0,
16443,16443,dialseg711_dial_603,35,user,"On Friday, and I'd like to stay 5 nights. This will be for 6 people.",4,0,
4703,4703,dialseg711_dial_166,2,agent,And when would you like to leave or arrive by?,0,0,
1374,1374,dialseg711_dial_047,2,agent,What city would you like to find out if there are clear skies in?,0,0,
406,406,dialseg711_dial_014,11,user,"Yes, the Express is fine. I need it for 2 people and for 3 nights starting Wednesday. I need the reference number, please.",1,0,
6401,6401,dialseg711_dial_228,12,agent,"There is Town and Country 5 miles away, and there should be no traffic on our way",1,0,
13631,13631,dialseg711_dial_500,22,agent,TR8026 arrives at 7:51 and TR2000 arrives at 9:51. May I book one of those?,2,0,
11634,11634,dialseg711_dial_421,25,user,How about an entertainment attraction instead?,4,0,
18738,18738,dialseg711_dial_688,11,user,Can you tell me what the address is?,1,0,
3428,3428,dialseg711_dial_121,1,user,remind me that i have a doctors appointment at 5 pm,0,1,
18779,18779,dialseg711_dial_689,22,agent,Your taxi booking is a yellow Volkswagen with the contact number of 07339912841.,2,0,
2934,2934,dialseg711_dial_102,14,agent,Sure. Do you want the same part of town?,1,0,
6576,6576,dialseg711_dial_235,24,agent,I'd be happy to help! Where are you coming from?,4,0,
9322,9322,dialseg711_dial_336,20,agent,"No, I'm sorry. There are several guesthouses with 4 stars. Kirkwood House is in the north and has fee parking and WiFi. Can I reserve a room?",2,0,
19008,19008,dialseg711_dial_697,20,agent,"The address is Parkside, Cambridge. And their number is 01223358966.",3,1,
4321,4321,dialseg711_dial_152,2,agent,"I can assist you with that. There are many options available to you leaving Cambridge for Bishops Stortford, what day and time would you like?",0,0,
11841,11841,dialseg711_dial_431,1,user,Check to see if it will be cloudy in mountain view this saturday,0,0,
13307,13307,dialseg711_dial_489,14,agent,"I'm sorry, I don't have anything matching that description. Would you be willing to expand your area to see what we can find?",3,0,
8268,8268,dialseg711_dial_297,25,user,"Hello, I need information about Parkside Police Station, please.",3,0,
18668,18668,dialseg711_dial_685,25,user,what is today's weather forecast,3,0,
7147,7147,dialseg711_dial_256,31,user,I need to arrive at 10:45.,3,0,
11217,11217,dialseg711_dial_406,30,agent,"Sure, their phone number is 01223353888. May I assist you with anything else?",4,0,
7543,7543,dialseg711_dial_271,27,user,Thank you for your assistance.,4,0,
1876,1876,dialseg711_dial_064,12,agent,"Ok, I have TR7785 that leaves Friday at 13:54. Would you like me to book it?",1,0,
8102,8102,dialseg711_dial_292,12,agent,Allenbell is my favorite. It has four stars. The phone number is 01223210353. Shall I book that for you?,1,0,
7916,7916,dialseg711_dial_286,14,agent,I have 69 total restaurants in the centre with varying cuisines. Do you have a preference?,2,0,
4480,4480,dialseg711_dial_158,1,user,I am looking for a place to dine. The restaurant should be in the expensive price range and should serve british food.,0,0,
14247,14247,dialseg711_dial_522,30,agent,Absolutely! The phone number is 01223353888. Is there anything else I can help you with today?,2,1,
5012,5012,dialseg711_dial_178,1,user,"i just got injured, where is the nearest hospital?",0,0,
19316,19316,dialseg711_dial_709,10,agent,"Unfortunately, it does not give me a specific arrival time. But if you like, you can call them to get that information. Their phone number is 07916703661.",1,0,
17367,17367,dialseg711_dial_636,15,user,I need to find Addenbrookes Hospital.,3,0,
5872,5872,dialseg711_dial_208,20,agent,There are 5 colleges on the west side. Two have free entrance and two cost 2.50 pounds. Is there anything else i can help you with?,3,0,
10925,10925,dialseg711_dial_396,31,user,Not actually. I won't be needing anything else at this time. thank you. Good bye.,4,0,
4777,4777,dialseg711_dial_168,29,user,"No, that's not necessary. I can book it later. Thanks. Have a good day.",2,0,
15779,15779,dialseg711_dial_579,3,user,I was really hoping for Kosher.,0,0,
11204,11204,dialseg711_dial_406,17,user,From hamilton lodge. Can I get the car and contact number for that?,3,0,
1614,1614,dialseg711_dial_055,13,user,"No, area doesn't matter.",2,0,
14638,14638,dialseg711_dial_536,2,agent,"I can recommend a nice 4-star hotel for you, the Huntingdon Marriott. Would you like to know more about it?",0,0,
16843,16843,dialseg711_dial_617,10,agent,Sure can. India House is an expensive Indian restaurant in the west part of town. Would you like a reservation?,2,0,
8403,8403,dialseg711_dial_302,21,user,"Thanks, what is the postcode?",3,0,
10337,10337,dialseg711_dial_374,10,agent,Where is the destination?,1,0,
3266,3266,dialseg711_dial_114,16,agent,What city are you asking about?,3,0,
12040,12040,dialseg711_dial_438,17,user,It doesn't look like there are any expensive Vietnamese restaurants. Would you like me to look for a different cuisine type or price range?,4,0,
6470,6470,dialseg711_dial_231,10,agent,The address is Parkside and the postcode is CB11JG. Can I help you with anything else?,1,1,
12026,12026,dialseg711_dial_438,3,user,Good I like chinese food please.,0,0,
3324,3324,dialseg711_dial_116,20,agent,"Okay, is there a particular day and time that would work for you?",3,0,
5024,5024,dialseg711_dial_178,13,user,"Great, thanks for your help.",1,0,
3805,3805,dialseg711_dial_135,11,user,I need to arrive in Cambridge by 17:00.,1,0,
11642,11642,dialseg711_dial_422,5,user,Hi! What can you tell me about 4-star guesthouses in town?,1,0,
8206,8206,dialseg711_dial_295,15,user,Can you please help me get information on cityroomz?,4,0,
16221,16221,dialseg711_dial_596,7,user,I want to eat fine british food.,2,0,
11134,11134,dialseg711_dial_404,8,agent,"Yes, I reserved that table for you. Reference number 196SQORA. Can I be of further assistance?",1,0,
6463,6463,dialseg711_dial_231,3,user,i want british food,0,0,
6928,6928,dialseg711_dial_249,3,user,"Yes, please, send the address on my screen and pick the quickest route for me!",0,0,
1172,1172,dialseg711_dial_040,4,agent,There are quite a few that would meet those requirements. Would you prefer a cheap or moderate rate for your stay?,0,0,
3840,3840,dialseg711_dial_136,10,agent,Are you talking about your home?,2,1,
3297,3297,dialseg711_dial_115,23,user,I am looking for a particular restaurant. Its name is called travellers rest,3,0,
14677,14677,dialseg711_dial_537,21,user,Where would you like the weather forecast for?,3,0,
13849,13849,dialseg711_dial_508,32,agent,Train TR2863 leaves on Tuesday at 7:21 and arrives at 9:06. Would you like me to book?,3,0,
6680,6680,dialseg711_dial_239,12,agent,Jill is at 347 Alta Mesa Ave.,1,1,
19162,19162,dialseg711_dial_703,20,agent,And where will the taxi be taking you?,4,0,
10481,10481,dialseg711_dial_379,21,user,Absolutely! Thank you!,3,0,
2532,2532,dialseg711_dial_088,5,user,I'll be going to adc theatre.,0,0,
5283,5283,dialseg711_dial_188,18,agent,There are 3 Chinese restaurants in the south. Two are expensive and one is cheap. Would you like more information or to make a reservation?,2,0,
9270,9270,dialseg711_dial_334,12,agent,"Have a nice stay in the town, and enjoy the play in the theatre.",1,1,
3009,3009,dialseg711_dial_105,14,agent,"The address is Hills Rd, Cambridge, and the postcode is CB20QQ.",1,1,
844,844,dialseg711_dial_029,23,user,Thank you so much you've been very helpful.,4,0,
681,681,dialseg711_dial_023,21,user,Is that a hotel? I need a hotel and not a guesthouse.,4,0,
7334,7334,dialseg711_dial_263,22,agent,"The address is Parkside, Cambridge and the postcode is CB11JG.",3,1,
14461,14461,dialseg711_dial_530,29,user,Are there any entertainment spots in the town centre?,4,0,
16205,16205,dialseg711_dial_595,21,user,I will also need the postcode please.,3,0,
8284,8284,dialseg711_dial_298,9,user,"no, it just needs to include parking and wifi",2,0,
16707,16707,dialseg711_dial_612,7,user,when is the meeting,1,1,
1425,1425,dialseg711_dial_048,32,agent,"No I'm sorry, I don't. Is there another price range you would consider?",4,0,
13580,13580,dialseg711_dial_499,5,user,"It doesn't matter, just as long as it arrive by 17:15.",0,0,
1436,1436,dialseg711_dial_049,3,user,"I there! I hope you're having a nice day. Hi, I need ride or taxi from Lovell lodge to Holy Trinity Church around 10:30. What are my options?",1,0,
8542,8542,dialseg711_dial_307,10,agent,"Unfortunately, I do not have any sports attractions in the centre of town. Can I look in another area or for a different type of attraction?",1,0,
7063,7063,dialseg711_dial_253,23,user,what's the weekly forecast,4,0,
6171,6171,dialseg711_dial_218,7,user,"Hi, where can I find the closest police station?",1,0,
2620,2620,dialseg711_dial_091,10,agent,"Sure, where are you departing from?",1,0,
3206,3206,dialseg711_dial_112,11,user,Is it in the cheap price range?,2,0,
2971,2971,dialseg711_dial_103,15,user,"Setting navigation to home, 1 mile away in moderate traffic.",2,0,
13929,13929,dialseg711_dial_512,10,agent,Sure! Where are you coming from?,1,0,
7724,7724,dialseg711_dial_278,32,agent,it is predicted to snow in Boston on Friday.,4,0,
1265,1265,dialseg711_dial_043,16,agent,"I have 21 4 star places, can you tell me what area you would like to be in?",2,0,
13015,13015,dialseg711_dial_477,24,agent,Navigating to Cafe Venetia.,4,0,
7475,7475,dialseg711_dial_269,11,user,That will work. Will you please book it for 5 people?,1,0,
9467,9467,dialseg711_dial_341,22,agent,Glad I could help. Hope you have a great day.,3,1,
13004,13004,dialseg711_dial_477,13,user,No. I would like it to have a star rating of 4 and free wifi.,2,0,
4965,4965,dialseg711_dial_175,20,agent,"Absolutely. Can I suggest the Warkworth House at a moderate price range, or the Autumn House at a cheap price range. Do either of these interest you?",3,0,
12999,12999,dialseg711_dial_477,8,agent,"There is a road block nearby on the 8 mile route to the garage, but it's your closest option. Shall I set directions there?",1,0,
1728,1728,dialseg711_dial_059,8,agent,"I have about 5 different ones to offer you. I have european food, french, chinese and asian oriental. Do you prefer a certain cuisine?",1,0,
8902,8902,dialseg711_dial_320,10,agent,I booked you a black bmw at with a contact number of 07939407760. Is there anything else?,2,1,
14271,14271,dialseg711_dial_523,14,agent,We have two options available. Would you prefer expensive or cheap?,3,0,
9671,9671,dialseg711_dial_348,24,agent,Absolutely! The postcode is CB11JG!,4,0,
