,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
3830,tiage_dial_244,15,user,"they are amazing animals . honestly , i prefer them over most people .",1,0,
3831,tiage_dial_244,16,user,i prefer animals over most people too .,1,1,
3832,tiage_dial_245,1,user,"hi , how are y o u ?",0,0,
3833,tiage_dial_245,2,agent,"hello . i am on a diet , so i am hungry ! !",0,0,
3834,tiage_dial_245,3,user,"drink lots of water , it helps big time",0,0,
3835,tiage_dial_245,4,agent,"i do , as well as spending a lot of time in my tanning bed .",0,0,
3836,tiage_dial_245,5,user,"cool , my wife loves to tan",0,1,
3837,tiage_dial_245,6,agent,"i have been told i am as high maintenance as britney spears , and we look alike .",1,0,
3838,tiage_dial_245,7,user,"well i am very low maintenance , i work as a plumber lol",1,0,
3839,tiage_dial_245,8,agent,"my husband is a cop , i do not work . only spend his money .",1,1,
3840,tiage_dial_245,9,user,must be nice . do you have kids ?,2,0,
3841,tiage_dial_245,10,agent,"we do not . thankfully , i would not have this body if i did .",2,0,
3842,tiage_dial_245,11,user,i have three and my wife is still hot,2,1,
3843,tiage_dial_245,12,agent,"i work out three hours a day , i am trying to break into acting .",3,0,
3844,tiage_dial_245,13,user,good luck with t h a t,3,0,
3845,tiage_dial_245,14,user,"thank you . we live in south florida , so it is stiff competition .",3,1,
3846,tiage_dial_246,1,user,hello how are you doing,0,0,
3847,tiage_dial_246,2,agent,i am well . where are you from ?,0,0,
3848,tiage_dial_246,3,user,i am from new york . how about you ?,0,0,
3849,tiage_dial_246,4,agent,i am from florida . do you have any family,0,0,
3850,tiage_dial_246,5,user,i have my parents . how about you ?,0,0,
3851,tiage_dial_246,6,agent,my wife and i have two children and three dogs,0,0,
3852,tiage_dial_246,7,user,you have a pretty full house .,0,1,
3853,tiage_dial_246,8,agent,we do indeed . do you like sports ? i love the nfl and nba,1,0,
3854,tiage_dial_246,9,user,i like college ball . i also like nascar .,1,0,
3855,tiage_dial_246,10,agent,what college team is your favorite ? i like north carolina myself,1,0,
3856,tiage_dial_246,11,user,i like usc a lot,1,0,
3857,tiage_dial_246,12,agent,coach enfield is a bum !,1,0,
3858,tiage_dial_246,13,user,ha ha . not a fan i see .,1,0,
3859,tiage_dial_246,14,agent,yeah i think he will go down in this latest scandal,1,0,
3860,tiage_dial_246,15,user,we all have our opinions lol,1,0,
3861,tiage_dial_246,16,user,yes we do . mine are usually the best,1,1,
3862,tiage_dial_247,1,user,"hi , just got back from tending my bees !",0,0,
3863,tiage_dial_247,2,agent,"oh , hi you must be buzzing ? my dogs are afraid of bees .",0,0,
3864,tiage_dial_247,3,user,"ha , i love dogs , but my italian wife does not !",0,0,
3865,tiage_dial_247,4,agent,"no bees for me , it is a scary way to die . an allergic reaction .",0,1,
3866,tiage_dial_247,5,user,"i understand , i am glad i am not allergic to papaya , i eat a lot of it !",1,1,
3867,tiage_dial_247,6,agent,it is a healthy fruit . i love baked goods it is my heaven .,2,0,
3868,tiage_dial_247,7,user,"my mom used to bake , but i do not see her anymore .",2,0,
3869,tiage_dial_247,8,agent,sorry to hear that . my mom knitted and passed it on to me .,2,0,
3870,tiage_dial_247,9,user,"that is great , could you knit something for my wife ?",2,0,
3871,tiage_dial_247,10,agent,"sure , christmas is near so scarfs are in the works for the family .",2,0,
3872,tiage_dial_247,11,user,"she models clothing , so she may wear it on the runway !",2,0,
3873,tiage_dial_247,12,agent,"that sounds great , i always dreamed about my creations on the catwalk .",2,0,
3874,tiage_dial_247,13,user,i think your scarfs would look wonderful !,2,0,
3875,tiage_dial_247,14,user,there are very unique and one of a kind i will send you pictures .,2,1,
3876,tiage_dial_248,1,user,i stroll up and down the street .,0,0,
3877,tiage_dial_248,2,agent,that is cool i do a lot of walking as a kindergarten teacher,0,0,
3878,tiage_dial_248,3,user,i enjoy the great outdoors and being in the water .,0,0,
3879,tiage_dial_248,4,agent,do you do a lot of hiking ?,0,0,
3880,tiage_dial_248,5,user,yes and boating . love being outdoors and reading .,0,0,
3881,tiage_dial_248,6,agent,oh what is your favorite book ? mine is the hunger games .,0,0,
3882,tiage_dial_248,7,user,i read do self help guides and journals .,0,0,
3883,tiage_dial_248,8,agent,those can be very good for improving oneself .,0,0,
3884,tiage_dial_248,9,user,yes and learning new abilities you have for yourself . you realize you have unknown abilities .,0,0,
3885,tiage_dial_248,10,agent,"i know what you mean , i am improving singing .",0,0,
3886,tiage_dial_248,11,user,"that is wonderful finding your internal self through singing , i do that while floating on my kayak .",0,0,
3887,tiage_dial_248,12,agent,recently i have been singing alot of taylor swift .,0,0,
3888,tiage_dial_248,13,user,"i love her songs , my mom taught me to always be all i could be .",0,0,
3889,tiage_dial_248,14,user,"yeah , i feel like she has grown quite a bit as musician .",0,1,
3890,tiage_dial_249,1,user,hi there ! how are you today ?,0,0,
3891,tiage_dial_249,2,agent,"hey ! i am fine , thanks . just got back from work . how are you ?",0,0,
3892,tiage_dial_249,3,user,pretty good . i just got back from the gym . i go there all the time .,0,1,
3893,tiage_dial_249,4,agent,"i should go . i work at burger king , and the food is making me gain weight .",1,0,
3894,tiage_dial_249,5,user,i like the treadmill and rowing machine the best . they might work for you .,1,0,
3895,tiage_dial_249,6,agent,"cool , thanks ! my parents have a treadmill i can use , but i really want to move out .",1,0,
3896,tiage_dial_249,7,user,do you only live with your parents ? i have two dogs myself .,1,0,
3897,tiage_dial_249,8,agent,"oh nice ! and yes , i do . they are always on my back , though .",1,0,
3898,tiage_dial_249,9,user,"well , that is not cool . they need to give you some room .",1,0,
3899,tiage_dial_249,10,agent,"i agree . i do not even drink , or do drugs , or anything .",1,1,
3900,tiage_dial_249,11,user,what do you look like ? i have short black hair and blue eyes .,2,0,
3901,tiage_dial_249,12,agent,i am a pretty average looking 19 year old .,2,0,
3902,tiage_dial_249,13,user,"ah , i am a bit older than you . you sound like an interesting person though .",2,0,
3903,tiage_dial_249,14,agent,"you , too ! i should probably get going , but it was great to talk to you !",2,0,
3904,tiage_dial_249,15,user,great to talk to you too !,2,0,
3905,tiage_dial_249,16,user,"oh , actually , i have a little time .",2,1,
3906,tiage_dial_250,1,user,how are you ? my life is a mess that i hate .,0,0,
3907,tiage_dial_250,2,agent,"i am okay , i miss people , but i am not allowed on the computers .",0,0,
3908,tiage_dial_250,3,user,"really i wonder why , but i may be bitter as i am divorced .",0,0,
3909,tiage_dial_250,4,agent,"i am in juvie , they do not permit us on the computers .",0,0,
3910,tiage_dial_250,5,user,"oh ok , i need it for my salesman job .",0,1,
3911,tiage_dial_250,6,agent,"my mom is visiting in the morning , it is the first time i have seen her .",1,1,
3912,tiage_dial_250,7,user,"oh wow , how old are you ? i am 40 .",2,0,
3913,tiage_dial_250,8,agent,"17 , i took my boyfriends auto theft charge , he has a record , i do not .",2,1,
3914,tiage_dial_250,9,user,"oh ok , i guess you type so slow because you never use computers ?",3,0,
3915,tiage_dial_250,10,agent,"i do not type slow , .",3,0,
3916,tiage_dial_250,11,user,oh ok it must be my computer than .,3,1,
3917,tiage_dial_250,12,agent,must be . are you having bad weather tonight ?,4,0,
3918,tiage_dial_250,13,user,"no not at all , clear skies tonight .",4,1,
3919,tiage_dial_250,14,agent,i do not know then . i was a hacker before i was sentenced to juvie .,5,0,
3920,tiage_dial_250,15,user,"oh wow , i would rather do that than my job .",5,0,
3921,tiage_dial_250,16,user,my dad taught me when i was young .,5,1,
3922,tiage_dial_251,1,user,blonde hair and blue hair describe me,0,1,
3923,tiage_dial_251,2,agent,"hey , i am 8 and a big third grader that loves the playground .",1,1,
3924,tiage_dial_251,3,user,on the weekdays i work at a bar to pay for college . nice,2,0,
3925,tiage_dial_251,4,agent,my friends and i sing the frozen songs but mickey is my hero . what college ?,2,1,
3926,tiage_dial_251,5,user,my best friend and i got a luxury apartment,3,1,
3927,tiage_dial_251,6,agent,disney world is my favorite place to go with my family .,4,1,
3928,tiage_dial_251,7,user,we are both becoming nurses,5,1,
3929,tiage_dial_251,8,agent,i have a long time before i get to live away from home .,6,1,
3930,tiage_dial_251,9,user,chicken is something we do not like,7,0,
3931,tiage_dial_251,10,agent,a nurse sounds like a great job . i love everything chicken .,7,1,
3932,tiage_dial_251,11,user,yeah most people do without blue letters to the left,8,1,
3933,tiage_dial_251,12,agent,i wish it was not raining out so me and my friends could go to the playground .,9,0,
3934,tiage_dial_251,13,user,very cool sounds fun and cool,9,0,
3935,tiage_dial_251,14,agent,"being 8 , my only worry is will the teacher catch the passing of the note .",9,0,
3936,tiage_dial_251,15,user,nice very cool cool cool,9,0,
3937,tiage_dial_251,16,user,i bet you have a lot to worry about .,9,1,
3938,tiage_dial_252,1,user,hi how are you doing ?,0,0,
3939,tiage_dial_252,2,agent,"i am enjoying a burger and fries , you ?",0,0,
3940,tiage_dial_252,3,user,i just ate a sandwich tonight it was good too .,0,0,
3941,tiage_dial_252,4,agent,yum ! i love eating in my house with my boyfriend,0,1,
3942,tiage_dial_252,5,user,me too my hair is growing how is yours ?,1,1,
3943,tiage_dial_252,6,agent,"but i never drink soda , that stuff is terrible for you !",2,0,
3944,tiage_dial_252,7,user,yes it is but i drink it i love soda .,2,0,
3945,tiage_dial_252,8,agent,i have heard soda makes your hair grow fast,2,0,
3946,tiage_dial_252,9,user,i love to work out do you,2,1,
3947,tiage_dial_252,10,agent,soda is also great for cleaning toilets ! !,3,0,
3948,tiage_dial_252,11,user,i will have to try that later sounds cool .,3,1,
3949,tiage_dial_252,12,agent,"working out is ok , kinda fun if you like that",4,0,
3950,tiage_dial_252,13,user,yes i love to ride the bikes .,4,0,
3951,tiage_dial_252,14,user,i ride my bike to go get burgers and fries !,4,1,
3952,tiage_dial_253,1,user,"hi am going to college and art is my major ,",0,0,
3953,tiage_dial_253,2,agent,that sounds lovely . i work as a waitress from time to time for extra money .,0,1,
3954,tiage_dial_253,3,user,two times a year i visit europe since i have descended from christopher columbus .,1,0,
3955,tiage_dial_253,4,agent,i love celebrating columbus day !,1,1,
3956,tiage_dial_253,5,user,wonderful . i just love fish and chips . it is my weakness . i love to cook paella,2,0,
3957,tiage_dial_253,6,agent,i am not much into cooking . i do ride motorbike though .,2,0,
3958,tiage_dial_253,7,user,do you know what paella is ? neither do i .,2,0,
3959,tiage_dial_253,8,agent,"yes , it is a mixture of ingredients kind of thrown in one pan .",2,0,
3960,tiage_dial_253,9,user,well i do not know why i love to cook it . it does not sound very tasty .,2,0,
3961,tiage_dial_253,10,agent,"i do like meat and rice , but i do not go for things like snails or oysters .",2,0,
3962,tiage_dial_253,11,user,yuck . . . snails . i would never eat a snail .,2,1,
3963,tiage_dial_253,12,agent,you are funny ! did you ever ride motorbike ? i love it !,3,0,
3964,tiage_dial_253,13,user,"no , i never have . i would die if i did . i just know it .",3,0,
3965,tiage_dial_253,14,agent,well i do wear a helmet to keep from brain injury !,3,0,
3966,tiage_dial_253,15,user,that is good unless your head falls off . what then ?,3,0,
3967,tiage_dial_253,16,user,"well , i am hoping to keep my head !",3,1,
3968,tiage_dial_254,1,user,"hi , how are you ?",0,0,
3969,tiage_dial_254,2,agent,"terrible , there are scorpions everywhere . please send help .",0,1,
3970,tiage_dial_254,3,user,i am a musician . one day i hope to make it big .,1,0,
3971,tiage_dial_254,4,agent,i play banjo in the band i formed with my fellow postal workers .,1,0,
3972,tiage_dial_254,5,user,my husband is a postal worker . my parents are not supportive of my dream .,1,1,
3973,tiage_dial_254,6,agent,why have you not sent help ? ! the scorpions are stinging my legs ! ree ! ! ! ! ! ! !,2,0,
3974,tiage_dial_254,7,user,"i sing , play the banjo and the guitar . am a custodian to pay the bills .",2,0,
3975,tiage_dial_254,8,agent,dad i am sorry i did not support your nascar dream ! these scorpions are my punishment,2,1,
3976,tiage_dial_254,9,user,i will sing my favorite folk music . it will help to calm in your distress .,3,0,
3977,tiage_dial_254,10,agent,"the pain from these scorpions is unending , everything is turning grey",3,0,
3978,tiage_dial_254,11,user,"i agree , you are being punished for not supporting your loving father .",3,1,
3979,tiage_dial_254,12,agent,"i see the light , dad . i am coming . i will be in the passenger seat dad",4,1,
3980,tiage_dial_254,13,user,i am singing happy folk song music in rejoice .,5,1,
3981,tiage_dial_254,14,agent,"oh god why is there fire , why is there fire ? this is not nascar",6,0,
3982,tiage_dial_254,15,user,are the scorpions gone at least ?,6,0,
3983,tiage_dial_254,16,user,there are scorpions everywhere ! ! ! seas of scorpions for miles in all directions ! ree ! ! !,6,1,
3984,tiage_dial_255,1,user,i just had the best workout ! time to wash my clothes .,0,0,
3985,tiage_dial_255,2,agent,so did i just came back from it and eating a papaya,0,0,
3986,tiage_dial_255,3,user,i love fruit . papaya turns my favorite color when it is ripe .,0,1,
3987,tiage_dial_255,4,agent,its my fave fruit . i do not have family close by,1,0,
3988,tiage_dial_255,5,user,where do you live ? i move around a lot to compete in the olympics .,1,0,
3989,tiage_dial_255,6,agent,"names george by the way , and am married to a super model from italy",1,1,
3990,tiage_dial_255,7,user,i am leigh ! do you like gymnastics ?,2,0,
3991,tiage_dial_255,8,agent,no but i became a bee farmer,2,0,
3992,tiage_dial_255,9,user,that is a really neat job . do you get stung ?,2,0,
3993,tiage_dial_255,10,agent,some times but that is why i wear the bee suit t,2,0,
3994,tiage_dial_255,11,user,i would way rather workout than get stung by bees . you are brave .,2,0,
3995,tiage_dial_255,12,agent,"haha most do , which i can understand",2,0,
