dial_id,turn_start,turn_end,topic_ids,word_count,window_text,drift_label
dialseg711_dial_284,5,26,"[0, 4]",76,"That will be fine, thank you very much. That will be fine, thank you very much. I would like to leave from Stevenage on Thursday and get to cambridge by 9:15. I would like to leave from Stevenage on Thursday and get to cambridge by 9:15. There is a train departing Stevenage at 7:54 Thursday, and arriving in Cambridge at 8:53. There is a train departing Stevenage at 7:54 Thursday, and arriving in Cambridge at 8:53.",0
dialseg711_dial_303,2,14,"[0, 2]",50,"What time do you need to leave or arrive? What time do you need to leave or arrive? I am looking for the address of the Parkside Police Station. I am looking for the address of the Parkside Police Station. The address is Parkside, Cambridge. The address is Parkside, Cambridge.",0
dialseg711_dial_270,11,28,"[1, 3]",32,"no, that's it for today no, that's it for today TR941 leaves at 9:01 would you like me to book it? TR941 leaves at 9:01 would you like me to book it?",0
dialseg711_dial_275,10,22,"[1, 3]",112,"I have a train that departs at 17:54 and meets your criteria. Would you like me to book it for you? I have a train that departs at 17:54 and meets your criteria. Would you like me to book it for you? Could you help me find Cityroomz, please? Could you help me find Cityroomz, please? I was able to book Cityroomz for you on Saturday for 4 night, 7 people. Your reference number is 5B7M73DK. Is there anything else I can help with? I was able to book Cityroomz for you on Saturday for 4 night, 7 people. Your reference number is 5B7M73DK. Is there anything else I can help with?",1
dialseg711_dial_571,11,23,"[1, 2, 4]",72,Find out the parties that are attending my football activity. Also find the time. Find out the parties that are attending my football activity. Also find the time. There is no dew forecast for Menlo Park this week. There is no dew forecast for Menlo Park this week. Will you please book a table for 6 at 13:45 on Friday? Will you please book a table for 6 at 13:45 on Friday?,1
dialseg711_dial_414,1,1,[0],20,I need a taxi to arrive by 13:15 to primavera I need a taxi to arrive by 13:15 to primavera,0
dialseg711_dial_256,5,23,"[0, 2]",84,Could you find out if either is available for 4 people for 4 nights starting on Tuesday? I have no preference which one you pick. Could you find out if either is available for 4 people for 4 nights starting on Tuesday? I have no preference which one you pick. Sure you need a restaurant? in what part of town and what cuisine? Sure you need a restaurant? in what part of town and what cuisine? How about the center? How about the center?,0
dialseg711_dial_447,22,30,[3],88,"Booking was not successful. Perhaps another day or shorter stay? Booking was not successful. Perhaps another day or shorter stay? five nights starting monday would do better five nights starting monday would do better Sorry, it was not successful. Can I check another hotel or shorten the stay? Sorry, it was not successful. Can I check another hotel or shorten the stay? Thank you for using our services. Can I assist you with anything else? Thank you for using our services. Can I assist you with anything else?",1
dialseg711_dial_649,7,14,"[1, 3]",20,Find me a parking garage around me. Find me a parking garage around me. meeting at 3pm meeting at 3pm,1
dialseg711_dial_468,1,19,"[0, 2, 3]",78,I am looking for a police station in Parkside I am looking for a police station in Parkside Where are the rest stops near me? Where are the rest stops near me? That is only 3 miles away with moderate traffic. That is only 3 miles away with moderate traffic. what is the current temperature what is the current temperature I want to know the temperature in San Jose. I want to know the temperature in San Jose.,0
dialseg711_dial_594,18,19,[3],26,Where will you leave from? Where will you leave from? I'm leaving from birmingham new street train station. I'm leaving from birmingham new street train station.,0
dialseg711_dial_059,9,19,"[1, 3]",98,"Can you give me some additional information on the Asian Oriental one? Can you give me some additional information on the Asian Oriental one? Sure, it's called Saigon City, and it's located at 169 High Street Chesterton Chesterton, cb41nl. Their phone number is 01223356555. Can I be of further assistance today? Sure, it's called Saigon City, and it's located at 169 High Street Chesterton Chesterton, cb41nl. Their phone number is 01223356555. Can I be of further assistance today? Can you tell me the arrival time of that train? Can you tell me the arrival time of that train?",0
dialseg711_dial_620,3,28,"[1, 2, 3]",116,"I am looking for a restaurant in the centre of town in the cheap price range. I am looking for a restaurant in the centre of town in the cheap price range. The address is Hills Rd, Cambridge, Postcode:CB20QQ. The address is Hills Rd, Cambridge, Postcode:CB20QQ. You're welcome. Is there anything else I can help you with today? You're welcome. Is there anything else I can help you with today? I was able to book the table for you for your party of 2 on Sunday at 17:15. The reference number is Z16ZTXKY. I was able to book the table for you for your party of 2 on Sunday at 17:15. The reference number is Z16ZTXKY.",1
dialseg711_dial_620,31,31,[4],32,I need to leave on thursday after 16:30. Can you provide me with the train ID? I need to leave on thursday after 16:30. Can you provide me with the train ID?,0
dialseg711_dial_106,18,18,[3],30,The route to your home has heavy traffic and there is currently no alternative routes. The route to your home has heavy traffic and there is currently no alternative routes.,1
dialseg711_dial_613,9,27,"[1, 4]",40,iam looking for something asian oriental and not so expensive restaurant. iam looking for something asian oriental and not so expensive restaurant. No thank you!! Thank you for all your help. No thank you!! Thank you for all your help.,0
dialseg711_dial_314,7,23,"[0, 1, 4]",82,"Thank you, what is the contact number? Thank you, what is the contact number? I found the Leverton House which meets your requirements. It is in the east at 732-734 newmarket road. Do you need a reservation? I found the Leverton House which meets your requirements. It is in the east at 732-734 newmarket road. Do you need a reservation? Sounds interesting. Can I get the entrance fee and postcode info? Sounds interesting. Can I get the entrance fee and postcode info?",1
dialseg711_dial_455,7,12,[1],42,I'm looking for a train going to cambridge please. I'm looking for a train going to cambridge please. Is there a certain time of day you would like to travel? Is there a certain time of day you would like to travel?,0
dialseg711_dial_631,3,27,"[0, 3]",52,"Please send me its address on screen and pick a route with no traffic, thank you! Please send me its address on screen and pick a route with no traffic, thank you! Yes I need to arrive in Cambridge by 12:30 please. Yes I need to arrive in Cambridge by 12:30 please.",0
dialseg711_dial_540,10,22,"[0, 2]",54,"As mentioned before the train number is TR6334, you did ask me to book. One more time, what exactly did you need? As mentioned before the train number is TR6334, you did ask me to book. One more time, what exactly did you need? The train ID is TR2025. The train ID is TR2025.",0
dialseg711_dial_587,10,10,[2],4,You're welcome. You're welcome.,1
dialseg711_dial_372,1,20,"[0, 3]",98,Could you help me find a place to go? I'd like to find some architecture. Could you help me find a place to go? I'd like to find some architecture. Old Schools is a great place for architecture. It's free to get in. It's located on Trinity Lane and their postcode is cb21tt. Old Schools is a great place for architecture. It's free to get in. It's located on Trinity Lane and their postcode is cb21tt. Do you want to arrive or leave at a certain time? Do you want to arrive or leave at a certain time?,0
dialseg711_dial_402,10,15,[1],68,I have found many restaurants with the criteria you gave me offering different kinds of food. Do you have a preference for type of food? I have found many restaurants with the criteria you gave me offering different kinds of food. Do you have a preference for type of food? Sure. What is their phone number and address there Sure. What is their phone number and address there,0
dialseg711_dial_573,5,29,"[1, 4]",76,"hello can i find a place that serves chinese food and has expensive price range for my family hello can i find a place that serves chinese food and has expensive price range for my family I was unable to book there, shall i try another time or place? I was unable to book there, shall i try another time or place? I need to leave after 20:00 please. I need to leave after 20:00 please.",0
