,Unnamed: 0.2,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da,Unnamed: 0.1
32035,,2733,dialseg711_dial_095,7,user,"Great that's all that I needed today, thank you for all your help!",0,0,,2733.0
32036,,3994,dialseg711_dial_142,3,user,I'm coming into Stansted Airport and i want to go to Cambridge. Is there a train for that?,0,0,,3994.0
32037,,14932,dialseg711_dial_548,4,agent,You're welcome! The appointment starts at 5pm also.,0,1,,14932.0
32038,,17402,dialseg711_dial_638,19,user,"I'm wanting Indian food, is there a restaurant that serves that near the centre of town?",3,0,,17402.0
32039,,9756,dialseg711_dial_352,13,user,What is the address?,1,0,,9756.0
32040,,10373,dialseg711_dial_376,10,agent,When would you like to depart London Kings Cross?,2,0,,10373.0
32041,,1421,dialseg711_dial_048,28,agent,"No, there shouldn't be any frost in alameda tomorrow.",3,1,,1421.0
32042,,15958,dialseg711_dial_584,26,agent,It will be 30F on Wednesday in New York.,4,0,,15958.0
32043,,17680,dialseg711_dial_648,19,user,Can you help me get to zizzi cambridge after 22:45?,4,0,,17680.0
32044,,10832,dialseg711_dial_393,24,agent,"Unfortunately there is a car collision nearby but I sent on your screen another route to reach there, it will take a little longer, don't starve!",2,1,,10832.0
32045,,15876,dialseg711_dial_582,10,agent,Great. I have you on that train and your reference number is Y1XTHTJA. Is there anything else I may help you with today?,0,0,,15876.0
32046,,11483,dialseg711_dial_417,6,agent,You're all set! Your car type is a yellow BMW and the contact number is 07365584187.,0,1,,11483.0
32047,,1649,dialseg711_dial_057,7,user,Okay thank you!,0,0,,1649.0
32048,,10275,dialseg711_dial_372,14,agent,No problem. Your reference number is U6E0DEZR.,1,1,,10275.0
32049,,18186,dialseg711_dial_667,5,user,I'd love to find an expensive German restaurant.,1,0,,18186.0
32050,,642,dialseg711_dial_022,6,agent,The ashley hotel and the lovell lodge are both in the north and are in the moderate price range with 2 stars.,1,0,,642.0
32051,,7694,dialseg711_dial_278,2,agent,Absolutely - do you have a particular arrival or departure time in mind today?,0,0,,7694.0
32052,,6133,dialseg711_dial_216,35,user,Great! Thanks!,4,0,,6133.0
32053,,10579,dialseg711_dial_383,13,user,Chevron is 4 miles away.,4,0,,10579.0
32054,,6979,dialseg711_dial_250,32,agent,"No, that's on Friday, actually. On Wednesday, I have TR6583 departing Cambridge at 9:00, going to London King's Cross. Will that work for you?",4,0,,6979.0
32055,,11358,dialseg711_dial_411,25,user,on thursday at 2 pm with Tom,4,0,,11358.0
32056,,5158,dialseg711_dial_183,7,user,How about 11:00 on Wednesday instead?,0,0,,5158.0
32057,,6405,dialseg711_dial_228,16,agent,Navigation set for quickest route.,1,1,,6405.0
32058,,16274,dialseg711_dial_598,26,agent,There are 6 places to stay in the east part of town with free parking. Do you have a preferred price range?,4,0,,16274.0
32059,,5323,dialseg711_dial_189,26,agent,Great news! I was able to book a red Volvo for you.,2,0,,5323.0
32060,,11904,dialseg711_dial_433,18,agent,The ticket will coat 23.60 pounds and it will arrive at 19:51.,2,1,,11904.0
32061,,7957,dialseg711_dial_287,21,user,What is the address?,3,0,,7957.0
32062,,2223,dialseg711_dial_075,32,agent,Setting navigation to The Westin now.,4,0,,2223.0
32063,,15708,dialseg711_dial_576,4,agent,On what date and time should I set the appointment reminder?,1,1,,15708.0
32064,,7733,dialseg711_dial_279,9,user,I would like to go to the missing sock.,1,0,,7733.0
32065,,814,dialseg711_dial_028,15,user,What is today's forecast in San Francisco?,3,0,,814.0
32066,,6056,dialseg711_dial_214,24,agent,What day will you be arriving?,3,0,,6056.0
32067,,8078,dialseg711_dial_291,14,agent,"Okay. I have booked a Red Lexus, and the contact number for the company is 07326176636. Can I help with anything else?",2,1,,8078.0
32068,,5242,dialseg711_dial_186,17,user,I would like to leave on Monday.,4,0,,5242.0
32069,,2104,dialseg711_dial_072,1,user,what's the temperature going to be for the week,0,0,,2104.0
32070,,17674,dialseg711_dial_648,13,user,"Okay, what about an attraction that is in the type of entertainment?",3,0,,17674.0
32071,,11448,dialseg711_dial_416,3,user,Please review your trip itinerary,0,0,,11448.0
32072,,5785,dialseg711_dial_204,26,agent,"Sure, the address is 271 Springer Street, we're 4 miles away, I sent its position on your map",4,0,,5785.0
32073,,14232,dialseg711_dial_522,15,user,"You know, I'd really love some latin american food. How about that?",1,0,,14232.0
32074,,5744,dialseg711_dial_203,21,user,"No, I'll have to discuss it with my wife. Can you just get me the postcode for Maharajah Tandoori please?",2,0,,5744.0
32075,,17143,dialseg711_dial_628,23,user,"I need to book a train from stansted airport to cambridge, can you help me?",3,0,,17143.0
32076,,13186,dialseg711_dial_484,21,user,Cambridge. Please give me departure time and travel time.,3,0,,13186.0
32077,,13946,dialseg711_dial_513,1,user,How is the weather this week in Inglewood?,0,0,,13946.0
32078,,11565,dialseg711_dial_419,26,agent,Do you need any further assistance?,2,1,,11565.0
32079,,18215,dialseg711_dial_668,14,agent,The quickest route to home located at 5671 barringer street is 4 miles with no traffic,3,1,,18215.0
32080,,5475,dialseg711_dial_195,8,agent,I have many. Could we narrow it down a bit by the type of cuisine you may be looking for?,1,0,,5475.0
32081,,17601,dialseg711_dial_645,18,agent,Are you looking to dine in a particular area?,3,0,,17601.0
32082,,11052,dialseg711_dial_401,2,agent,What city do you want the weather for?,0,0,,11052.0
32083,,18762,dialseg711_dial_689,5,user,I need to book a train.,1,0,,18762.0
32084,,10731,dialseg711_dial_389,25,user,"When does it arrive? And what is the total travel time, please?",3,0,,10731.0
32085,,14320,dialseg711_dial_525,18,agent,Call them at 01223217671,4,0,,14320.0
32086,,13549,dialseg711_dial_497,38,agent,"Your taxi has been booked, you will be riding a white tesla with the contact number 07492127564. Is there anything else I can help you with today?",4,0,,13549.0
32087,,12637,dialseg711_dial_461,21,user,The general phone number and postcode also please.,4,0,,12637.0
32088,,4958,dialseg711_dial_175,13,user,Yes. Could I have the contact number and car type for this trip?,2,0,,4958.0
32089,,8019,dialseg711_dial_289,31,user,I would like to travel on Sunday.,2,0,,8019.0
32090,,6605,dialseg711_dial_236,25,user,"I am not picky, really.",3,0,,6605.0
32091,,19060,dialseg711_dial_700,2,agent,"Okay, I have Addenbrookes Hospital. The phone number is 01223596055.",0,0,,19060.0
32092,,16228,dialseg711_dial_596,14,agent,There is a Chevron 3 miles away.,3,0,,16228.0
32093,,12413,dialseg711_dial_452,28,agent,Your taxi is booked. It is a yellow skoda.,4,0,,12413.0
32094,,4313,dialseg711_dial_151,18,agent,"I have booked you a white volvo, contact number is 07985113779. Is there anything else?",3,0,,4313.0
32095,,11670,dialseg711_dial_423,13,user,I'm looking for information about a particular attraction. It's called the Man on the Moon.,2,0,,11670.0
32096,,9176,dialseg711_dial_330,21,user,It doesn't matter. I would need a room for 6 people starting Saturday. For 6 nights.,4,0,,9176.0
32097,,15429,dialseg711_dial_565,19,user,"Tuesday, leaving sometime after 19:45.",3,0,,15429.0
32098,,416,dialseg711_dial_014,21,user,what's the weekly forecast for cleveland,3,0,,416.0
32099,,9914,dialseg711_dial_358,21,user,I need a taxi to take me to finches bed and breakfast,4,0,,9914.0
32100,,3927,dialseg711_dial_140,3,user,Which one has the closest and quickest route?,0,0,,3927.0
32101,,8754,dialseg711_dial_315,6,agent,Their postcode is cb23qf,0,1,,8754.0
32102,,3310,dialseg711_dial_116,6,agent,"lovell lodge is in postcode area cb41sr, and is a 2 star location with free wifi.",0,0,,3310.0
32103,,14181,dialseg711_dial_520,26,agent,It's my pleasure. Have a lovely day! Bye!,4,0,,14181.0
32104,,10076,dialseg711_dial_365,11,user,I don't mind about the price range.,1,0,,10076.0
32105,,7489,dialseg711_dial_270,3,user,give me the phone number too,0,0,,7489.0
32106,,19274,dialseg711_dial_708,6,agent,How does the Alexander bed and breakfast in the centre sound?,0,0,,19274.0
32107,,10363,dialseg711_dial_375,12,agent,"GPS route is set to Pizza My Heart, 8 miles away with moderate traffic.",2,0,,10363.0
32108,,14497,dialseg711_dial_531,29,user,That sounds great. Could I get the price please?,3,0,,14497.0
32109,,1011,dialseg711_dial_035,4,agent,Yes I have many moderately priced venues in the center of town serving British food if you like.,0,0,,1011.0
32110,,1289,dialseg711_dial_044,10,agent,TR0672 departs at 22:11. Can you tell me how many tickets you need?,2,0,,1289.0
32111,,8983,dialseg711_dial_324,10,agent,"Can I help you find anything else, today?",0,1,,8983.0
32112,,2617,dialseg711_dial_091,7,user,I'm looking to find Addenbrookes Hospital please.,1,0,,2617.0
32113,,7178,dialseg711_dial_258,6,agent,I can reserve a seat on TR2704 departing at 9:35 and arriving in Cambridge at 9:52. How many tickets will you need?,1,0,,7178.0
32114,,14707,dialseg711_dial_538,25,user,"Sure, when you find something, make the booking and give me the reference number.",2,0,,14707.0
32115,,11385,dialseg711_dial_413,8,agent,"Absolutely, there are a few choices. How about Tandoori Palace on Histon Road?",2,0,,11385.0
32116,,9833,dialseg711_dial_355,10,agent,Great. And do you have a departure or arrival time?,1,0,,9833.0
32117,,6630,dialseg711_dial_237,8,agent,What days are you interested in?,1,0,,6630.0
32118,,16573,dialseg711_dial_607,21,user,"Hi, I am looking for a entertainment attraction to visit. Do you have any recommendations?",2,0,,16573.0
32119,,19309,dialseg711_dial_709,3,user,"Hi, could you help me find a taxi out of cocum?",1,0,,19309.0
32120,,2082,dialseg711_dial_071,11,user,please give me directions to the nearest starbucks,2,0,,2082.0
32121,,4264,dialseg711_dial_149,31,user,"Alright, that's all I really needed to know. Thanks again!",4,0,,4264.0
32122,,9233,dialseg711_dial_332,22,agent,"Okay, could you tell me the address for that guesthouse?",4,0,,9233.0
32123,,11159,dialseg711_dial_405,7,user,"Yes, that would be great. Can you book tickets for 7 people please. And I'll need a reference number for it.",0,0,,11159.0
32124,,15226,dialseg711_dial_558,10,agent,"I can book that for you, first I'll need to know where you'd like picked up at.",1,0,,15226.0
32125,,11721,dialseg711_dial_425,12,agent,I can direct you to Addenbrookes Hospital in Cambridge. Is there a specific department you're looking for?,2,0,,11721.0
32126,,14595,dialseg711_dial_534,19,user,I need to leave peterborough and arrive by 20:45. Can you book a train for me?,3,0,,14595.0
32127,,1935,dialseg711_dial_066,24,agent,the forecast states it will be cloudy on Saturday in Danville.,3,1,,1935.0
32128,,16924,dialseg711_dial_620,27,user,How about 17:15?,3,0,,16924.0
32129,,10103,dialseg711_dial_366,16,agent,"How about Archway House? It's at 52 Gilbert Road cb43pe, and the phone number is 01223575314. Would that work for you?",2,0,,10103.0
32130,,2266,dialseg711_dial_078,6,agent,The dojo noodle bar is a cheap restaurant serving asian oriental food in the centre. Would you like to book at this restaurant?,2,0,,2266.0
32131,,15372,dialseg711_dial_563,8,agent,The contact number is 07193948183. Anything else I can help with?,1,1,,15372.0
32132,,3881,dialseg711_dial_138,3,user,I am going to cambridge and need to leave after 12:00,0,0,,3881.0
32133,,18336,dialseg711_dial_673,11,user,Pick a route to avoid all heavy traffic and send me its address on map please,2,0,,18336.0
32134,,9348,dialseg711_dial_337,10,agent,"Ok, I need a little bit more information, where will your taxi be departing from?",1,0,,9348.0
32135,,17263,dialseg711_dial_633,3,user,"Can I get the full mailing address for that location, please?",0,0,,17263.0
32136,,16091,dialseg711_dial_591,11,user,I am looking to leave on Thursday. Can you also please give me the train ID for this trip?,1,0,,16091.0
32137,,7555,dialseg711_dial_272,11,user,Would you give me the address for the Palo Alto Cafe and set the quickest route there please?,1,0,,7555.0
32138,,14300,dialseg711_dial_524,17,user,Which city would you like the rain forecast for?,4,0,,14300.0
32139,,7370,dialseg711_dial_265,10,agent,"Okay, I've found several place that meet those requirements. I suggest the Avalon. Would you like me to make a reservation for you?",0,0,,7370.0
32140,,11386,dialseg711_dial_413,9,user,"That sounds good. may I have their postcode, address, and phone number?",2,0,,11386.0
32141,,18576,dialseg711_dial_682,13,user,I'm looking for a train. The train should arrive by 16:00 and should leave on saturday.,2,0,,18576.0
32142,,11999,dialseg711_dial_436,29,user,The forecast calls for fog on Monday in Brentwood.,4,0,,11999.0
32143,,11341,dialseg711_dial_411,8,agent,"Okay, and what departure or arrival time did you need for Thursday?",1,0,,11341.0
32144,,12325,dialseg711_dial_449,12,agent,I have it listed as 01223217118.,2,0,,12325.0
32145,,4933,dialseg711_dial_174,15,user,No. I shouldn't need parking.,2,0,,4933.0
32146,,830,dialseg711_dial_029,9,user,"Thank you, that is all I need.",2,0,,830.0
32147,,10224,dialseg711_dial_370,17,user,I need a taxi to arrive at 09:00 at the Riverboat Georgina.,4,0,,10224.0
32148,,2769,dialseg711_dial_096,21,user,"That's perfect, thank you!",2,0,,2769.0
32149,,3605,dialseg711_dial_127,17,user,"In the north area, please.",3,0,,3605.0
32150,,3556,dialseg711_dial_125,10,agent,You are booked for a blue bmw with the contact number 07889414601.,1,1,,3556.0
32151,,15058,dialseg711_dial_551,46,agent,"Yes, the reference number is KNL2J63Q.",4,0,,15058.0
32152,,8149,dialseg711_dial_293,19,user,No but I would like the number and postcode for The Abbey Pool.,2,0,,8149.0
32153,,15274,dialseg711_dial_560,5,user,"Hi! I need a train to London Liverpool Street. I need an early one, arriving there by 8:30.",1,0,,15274.0
32154,,1109,dialseg711_dial_037,38,agent,Their phone number is 01223361763. Is there anything else I can do for you?,4,0,,1109.0
32155,,10571,dialseg711_dial_383,5,user,"There are no Starbucks nearby but we could go to Palo Alto Cafe, it's 2 miles away",2,0,,10571.0
32156,,2687,dialseg711_dial_093,11,user,Can you point me in the direction of a hospital?,1,0,,2687.0
32157,,14198,dialseg711_dial_521,9,user,I would. Can you book me a table for 1 on Tuesday at 11:45?,1,0,,14198.0
32158,,976,dialseg711_dial_034,9,user,I need a taxi departing from tang chinese.,1,0,,976.0
32159,,7879,dialseg711_dial_284,23,user,I'm looking for a train to take 5me to Cambridge.,4,0,,7879.0
32160,,3164,dialseg711_dial_111,5,user,How about an italian place for 3 people at 17:45 on wedensday,0,0,,3164.0
32161,,12735,dialseg711_dial_466,7,user,I'm looking for a place to stay with free wifi.,2,0,,12735.0
32162,,982,dialseg711_dial_034,15,user,No that is all I needed.,1,0,,982.0
32163,,13043,dialseg711_dial_478,22,agent,Great! Lets go with aylesbray lodge guest house. Would you like me to book that for you?,4,0,,13043.0
32164,,7436,dialseg711_dial_267,18,agent,"Okay, I've booked 7 tickets for that train. The reference number is STM2J29A. Is there any other information you need?",4,0,,7436.0
