,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da
2701,2701,dialseg711_dial_094,1,user,Can you help me find somewhere to eat in the centre?,0,0,
18379,18379,dialseg711_dial_675,10,agent,This tuesday in alhambra the temperature will be a low of 20F and a high of 30F,1,1,
14822,14822,dialseg711_dial_543,19,user,schedule dentist appointment,3,0,
2974,2974,dialseg711_dial_103,18,agent,When is my dentist appointment? Who am I going with?,3,0,
16722,16722,dialseg711_dial_612,22,agent,That's all I needed. Thank you!,4,0,
12806,12806,dialseg711_dial_468,19,user,I want to know the temperature in San Jose.,3,0,
707,707,dialseg711_dial_024,19,user,"No, not yet, thanks. Could you give me the address/postcode for Peking Restaurant?",2,0,
3931,3931,dialseg711_dial_140,7,user,"There are hotels with free wifi and parking, right?",1,0,
17526,17526,dialseg711_dial_642,35,user,I need to leave from cambridge and get to Kings Lynn by 8:00 on Saturday.,4,0,
15355,15355,dialseg711_dial_562,25,user,Is it going to foggy is Compton anytime this week?,3,0,
5028,5028,dialseg711_dial_178,17,user,I'm sorry. First I need to find a hospital.,2,0,
8827,8827,dialseg711_dial_317,21,user,"Are there any 3-star hotels, guesthouses, or B&B's that have wifi that you don't have to pay for?",4,0,
8937,8937,dialseg711_dial_322,3,user,get me directions to the mall,1,0,
14672,14672,dialseg711_dial_537,16,agent,Is there any within 2 miles?,2,0,
15046,15046,dialseg711_dial_551,34,agent,"Certainly, the contact number is 07809487521. Is there anything else?",3,1,
16678,16678,dialseg711_dial_610,34,agent,I would recommend aylesbray lodge guest house. Would you like me to book that for you?,4,0,
836,836,dialseg711_dial_029,15,user,Perfect! I would like a table for 2 at 16:00 on Tuesday,3,0,
14407,14407,dialseg711_dial_529,7,user,"Can I get the phone number for the Huntingdon Marriott, please?",1,0,
4936,4936,dialseg711_dial_174,18,agent,I'm sorry that many nights is not available. Could you try a shorter stay or another day perhaps?,2,0,
13112,13112,dialseg711_dial_481,17,user,"I need to go TO Broxbourne FROM Cambridge on Sunday, leaving any time after 9:15. Please check again with those details, please.",2,0,
8583,8583,dialseg711_dial_308,19,user,Find my home address for me car.,3,0,
18230,18230,dialseg711_dial_669,13,user,I need a recommendation for some entertainment in the city.,3,0,
2043,2043,dialseg711_dial_069,22,agent,"All right, I've made a reservation. Your reference number is OOG9KQ5V. What else can I do for you?",2,0,
13060,13060,dialseg711_dial_479,15,user,"Cleveland, please",2,0,
18612,18612,dialseg711_dial_683,15,user,What is the date and time for tennis?,3,0,
10538,10538,dialseg711_dial_382,2,agent,I found 5 guesthouses for you. What part of the towns do you prefer to stay?,0,0,
3852,3852,dialseg711_dial_137,6,agent,I have 2 chinese restaurants in the south. Both are expensive but worth the money! I have the Peking Restaurant and the Good Luck Chinese Food Takeaway.,1,0,
5701,5701,dialseg711_dial_202,5,user,"Yes, that would be great. I need 8 seats.",0,0,
8948,8948,dialseg711_dial_322,14,agent,I am in Mountain View,4,0,
8608,8608,dialseg711_dial_309,12,agent,TR8293 arrives at 17:56 and TR2913 arrives at 18:24. Would you like me to book tickets on one of them?,1,0,
13602,13602,dialseg711_dial_499,27,user,"Is that Italian? I would like an Italian restaurant, please.",3,0,
9666,9666,dialseg711_dial_348,19,user,I have been robbed and am looking for help. Can you help me?,4,0,
15696,15696,dialseg711_dial_575,20,agent,Is there anything else I can do for you today?,3,0,
2325,2325,dialseg711_dial_080,30,agent,Which department did you need?,3,0,
12815,12815,dialseg711_dial_469,8,agent,I need a taxi to pick me up at 01:00 at the arbury lodge guesthouse and have me at the varsity restaurant at 01:30,2,1,
1158,1158,dialseg711_dial_039,26,agent,The phone number is 01223323361.,2,0,
4244,4244,dialseg711_dial_149,11,user,I will need the taxi to depart from archway house.,1,0,
5942,5942,dialseg711_dial_211,8,agent,I am looking for the main line at the hospital,1,0,
14563,14563,dialseg711_dial_533,25,user,I need to arrive by 11:45.,3,0,
9091,9091,dialseg711_dial_327,24,agent,the meeting is at 7pm,4,0,
123,123,dialseg711_dial_004,6,agent,"The closest hospital, Stanford Express Care is 8 miles from your location",1,0,
1247,1247,dialseg711_dial_042,24,agent,"I've booked a yellow Tesla for you, the contact number is: 07908194770",3,1,
820,820,dialseg711_dial_028,21,user,"As I said, I want to be picked up from lan hong house and taken to great saint mary's church please. I would like to arrive by 20:15.",4,0,
7591,7591,dialseg711_dial_274,7,user,I am looking for a train from Cambridge to Birmingham New Street.,1,0,
14878,14878,dialseg711_dial_546,3,user,"OK, please direct me there via a route with no traffic.",0,0,
18275,18275,dialseg711_dial_671,4,agent,"I have 5 results that match your criteria, do you have a certain area of town you'd like to stay in or a price range you're looking for?",1,0,
10262,10262,dialseg711_dial_372,1,user,Could you help me find a place to go? I'd like to find some architecture.,0,0,
5371,5371,dialseg711_dial_191,2,agent,"I can help book that, what is your destination?",0,0,
8818,8818,dialseg711_dial_317,12,agent,I'd love to help! Where are you departing from?,2,0,
2797,2797,dialseg711_dial_097,19,user,"Yes, please reserve a table for 4 on Monday at 15:15.",2,0,
15420,15420,dialseg711_dial_565,10,agent,"Yes they are located at Parkside, Cambridge, postcode CB11JG.",1,1,
16925,16925,dialseg711_dial_620,28,agent,I was able to book the table for you for your party of 2 on Sunday at 17:15. The reference number is Z16ZTXKY.,3,1,
5937,5937,dialseg711_dial_211,3,user,"I'm looking for one with 0 stars, please.",0,0,
14236,14236,dialseg711_dial_522,19,user,Yes please. Book one for Saturday at 19:45. There will be 3 people.,1,0,
9090,9090,dialseg711_dial_327,23,user,tell me the time of today's meeting,4,0,
9983,9983,dialseg711_dial_361,16,agent,"Yes, there are 21 guesthouses with free parking. Is there an area of town or price range that you prefer?",3,0,
4230,4230,dialseg711_dial_148,29,user,what is the forecast for new york city,4,0,
5760,5760,dialseg711_dial_204,1,user,what will the temperature be this weekend,0,0,
11636,11636,dialseg711_dial_421,27,user,Yes and can I have the phone number and address of one of attraction?,4,0,
13676,13676,dialseg711_dial_501,37,user,"that is all, thanks",4,0,
3684,3684,dialseg711_dial_130,20,agent,Yes I have many in the center of town and on in the west. Do you have a preference for area?,3,0,
9434,9434,dialseg711_dial_340,22,agent,"Yes, that would work. Could you book it for 5 people?",2,0,
8088,8088,dialseg711_dial_291,24,agent,Thank you. I have booked a grey honda for you for that time. Is there anything else I can assist you with today?,4,0,
10406,10406,dialseg711_dial_377,18,agent,I'm sorry but you will have to change some of your criteria if you would like me to find you something or accept a guest house.,1,0,
8813,8813,dialseg711_dial_317,7,user,what is their phone number?,1,0,
3668,3668,dialseg711_dial_130,4,agent,Alrighty. I have a grey ford for you with the contact number 07266756209. Anything else you need?,0,1,
14793,14793,dialseg711_dial_541,17,user,I would love the phone number.,2,0,
8336,8336,dialseg711_dial_300,12,agent,The first train leaves on Friday at 05:11 and arrives at 05:58. Should I book it for you?,2,1,
3314,3314,dialseg711_dial_116,10,agent,"You're very welcome. If you need information or reservations, we'd be happy to assist.",0,1,
963,963,dialseg711_dial_033,32,agent,They do not have parking.,4,0,
7097,7097,dialseg711_dial_255,9,user,I'm hoping to find a nightclub in town.,2,0,
13894,13894,dialseg711_dial_511,1,user,give me the date and time of my dentist appointment,0,0,
6177,6177,dialseg711_dial_218,13,user,I would like a taxi departing from city centre north b and b and arriving at the place. I would like to arrive by 8:00.,2,0,
8337,8337,dialseg711_dial_300,13,user,directions to coffee and tea house,3,0,
12776,12776,dialseg711_dial_467,25,user,Pick a quick route to reach there please!,2,0,
16812,16812,dialseg711_dial_616,7,user,In the centre of town please. I am looking to stay in the expensive price range.,1,0,
14961,14961,dialseg711_dial_549,9,user,Hi. I am looking for a train that goes to Cambridge on Saturday. Can you help me?,1,0,
16881,16881,dialseg711_dial_619,6,agent,Sure! The phone number is 01223464646.,0,1,
16239,16239,dialseg711_dial_597,5,user,"Set a reminder for my football activity at 3pm this Tuesday, with mother.",1,0,
9767,9767,dialseg711_dial_352,24,agent,There are 5 museums in the centre of town. All with free admission. My favorite is Castle Galleries on St. Andrews Street.,3,0,
3106,3106,dialseg711_dial_109,5,user,"Nope, that'll do it! Thank you for all your help!",0,0,
15519,15519,dialseg711_dial_568,25,user,"Yes and the address, as well. Thanks.",4,0,
6914,6914,dialseg711_dial_248,17,user,I am looking for a train. The train should arrive by 14:45 and should leave on Saturday.,2,0,
11527,11527,dialseg711_dial_418,14,agent,Certainly. That train ID is TR7834.,2,0,
708,708,dialseg711_dial_024,20,agent,The address for peking restaurant is 10 homerton street city centre and its postcode is cb28nx.,2,0,
9895,9895,dialseg711_dial_358,2,agent,Where would you like to go?,0,0,
11038,11038,dialseg711_dial_400,20,agent,There are 11 entries. Does type matter to you?,2,0,
503,503,dialseg711_dial_017,8,agent,I have booked you and your reference number is 93NZYRZQ.,0,1,
11906,11906,dialseg711_dial_433,20,agent,P.F.Changs at 669 El Camino Real is 1 mile away trough moderate traffic,3,0,
12138,12138,dialseg711_dial_442,10,agent,When would you like to arrive?,0,0,
17355,17355,dialseg711_dial_636,3,user,I got injured and are looking for a hospital nearby it should have the teenage cancer trust unit department,1,0,
2393,2393,dialseg711_dial_082,20,agent,"Good news. I checked again at the Huntingdon Marriott, and they were able to accommodate your party. Your reference number is 1H7F4GBJ.",1,1,
8410,8410,dialseg711_dial_303,2,agent,What time do you need to leave or arrive?,0,0,
16511,16511,dialseg711_dial_606,5,user,"No, that's all I need today. Thank you for your help!",0,0,
11512,11512,dialseg711_dial_417,35,user,I would like to go to whipple museum of the history of science.,4,0,
927,927,dialseg711_dial_032,36,agent,What tie would you like to leave Norwich?,4,0,
7665,7665,dialseg711_dial_276,23,user,Is it in the moderate range?,3,0,
13400,13400,dialseg711_dial_492,24,agent,I have booked a taxi for you at 05:45. The car type is a blue lexus and the contact number is: 07791528384 .,2,1,
11000,11000,dialseg711_dial_399,6,agent,What city would you like to know if it is going to rain in?,1,0,
11885,11885,dialseg711_dial_432,26,agent,"I would need a hotel for 6 people, starting from Thursday and lasting 4 nights. Is there anything available?",4,0,
5483,5483,dialseg711_dial_195,16,agent,Sure thing. What will your destination be?,2,0,
5465,5465,dialseg711_dial_194,24,agent,"Yes, it's expensive. Would that work for you?",4,0,
17750,17750,dialseg711_dial_652,1,user,"Aloha! Can you help me find a hotel, please?",0,0,
7782,7782,dialseg711_dial_281,16,agent,"Yes, there are 4 pools, 1 in the East, 2 in the North and 1 in the Centre. Which area would you like?",2,0,
14952,14952,dialseg711_dial_548,24,agent,There will not be frost in Manhattan tomorrow.,4,0,
8223,8223,dialseg711_dial_296,14,agent,there is a shopping center 1 mile away. it is called Topanga Mall,2,0,
12050,12050,dialseg711_dial_439,2,agent,What city are you wanting to know if it's going to rain?,0,0,
7430,7430,dialseg711_dial_267,12,agent,It should not rain in Compton on Wednesday.,3,1,
11091,11091,dialseg711_dial_402,15,user,Sure. What is their phone number and address there,1,0,
7695,7695,dialseg711_dial_278,3,user,"Yes, I would like the taxi to arrive by 19:30. In addition, I would like the car type and its contact number.",0,0,
2152,2152,dialseg711_dial_073,23,user,What is the exact address?,3,0,
5589,5589,dialseg711_dial_197,28,agent,Charlie Chan is a great choice! would you like a reservation/,4,0,
14470,14470,dialseg711_dial_531,2,agent,There are Safeway 4 miles away and Trader Joes 6 miles away: where do you prefer to go?,0,0,
5381,5381,dialseg711_dial_191,12,agent,Setting a reminder for your meeting with management at 2 pm on the 11th to discuss the company picnic.,3,1,
10034,10034,dialseg711_dial_363,17,user,"Hi, I'm looking for a hotel with free wifi that is moderately priced.",3,0,
16900,16900,dialseg711_dial_620,3,user,I am looking for a restaurant in the centre of town in the cheap price range.,1,0,
6913,6913,dialseg711_dial_248,16,agent,Tom's house is located at 580 Van Ness Ave.,1,1,
15797,15797,dialseg711_dial_579,21,user,"Someone just hit my car and then attacked me, get the cops for me now!",3,0,
11902,11902,dialseg711_dial_433,16,agent,"I have a train leaving Cambridge for London Kings Cross Monday at 19:00, would you like me to book it?",2,0,
19199,19199,dialseg711_dial_705,15,user,What time does it depart?,2,0,
18312,18312,dialseg711_dial_672,19,user,Would you happen to have info on the Addenbrookes Hospital?,2,0,
8255,8255,dialseg711_dial_297,12,agent,"In Alhambra the temperature today is low of 40F, high of 60F",1,1,
3410,3410,dialseg711_dial_120,19,user,"I am departing from birmingham new street, going to cambridge.",2,0,
8057,8057,dialseg711_dial_290,29,user,"The 8:09 departure, please.",3,0,
4871,4871,dialseg711_dial_171,19,user,I need a taxi at Cambridge Museum of Technology to go to the Museum of Classical Archaeology.,4,0,
2856,2856,dialseg711_dial_099,8,agent,The travel time for that train will be 28 minutes.,0,0,
7983,7983,dialseg711_dial_288,15,user,find route to the hospital,3,0,
4202,4202,dialseg711_dial_148,1,user,Please help me make a taxi reservation,0,0,
11892,11892,dialseg711_dial_433,6,agent,"Yes, your contact number is 07698022958. Can I assist you any further?",0,1,
