,Unnamed: 0,dial_id,turn_id,role,utterance,topic_id,segmentation_label,da,Unnamed: 0.2,Unnamed: 0.1
4160,6935,dialseg711_dial_249,10,agent,"Sure thing, your reservation number is 3BADCF9I. Anything else I can help with today?",1,1,,,6935.0
4161,18771,dialseg711_dial_689,14,agent,"Sure, Train ID is TR9178 and travel time is 38 minutes. How many tickets do you need?",1,0,,,18771.0
4162,16829,dialseg711_dial_616,24,agent,Please confirm you are leaving from Huntingdon and want to arrive at 21:00.,4,0,,,16829.0
4163,17064,dialseg711_dial_625,25,user,I will look for the yellow skoda after 17:30. Thanks for all your help.,3,0,,,17064.0
4164,2878,dialseg711_dial_099,30,agent,Sure. There phone number is 01223866800. Would you like me to book it for you?,4,0,,,2878.0
4165,18733,dialseg711_dial_688,6,agent,How about the Alexander bed and breakfast in the centre? It is a cheap 4 star guesthouse with free internet and wifi.,1,0,,,18733.0
4166,7668,dialseg711_dial_276,26,agent,"The star rating is 4. Their phone number is 01223353888. The address is 154 chesterton road, postcode cb41da.",3,0,,,7668.0
4167,12228,dialseg711_dial_446,2,agent,Setting a reminder for yoga with Marie on the 5th of this month at 4 pm.,0,0,,,12228.0
4168,12401,dialseg711_dial_452,16,agent,"I was able to get a couple of options for you, is there a certain area you would like to go to?",3,0,,,12401.0
4169,6298,dialseg711_dial_224,12,agent,"Then, that narrows down to 3 hotels in the centre of town. Do you prefer expensive or moderate price range?",2,0,,,6298.0
4170,3843,dialseg711_dial_136,13,user,I think Chinese may have caught my attention.,3,0,,,3843.0
4171,12136,dialseg711_dial_442,8,agent,"Sure, do you still need the train on Thursday after 17:45?",0,0,,,12136.0
4172,379,dialseg711_dial_013,20,agent,"The TR7966 is the first train of the day, arriving at 6:08. The latest train arriving before 16:45 would be the TR9427 arriving at 16:08. Would you prefer that?",2,0,,,379.0
4173,12614,dialseg711_dial_460,40,agent,Booking was successful! Can I get anything else for you?,4,0,,,12614.0
4174,8359,dialseg711_dial_301,9,user,Give me the address.,1,0,,,8359.0
4175,11184,dialseg711_dial_405,32,agent,I'll be heading to huntingdon marriott hotel.,4,0,,,11184.0
4176,6624,dialseg711_dial_237,2,agent,When would you like to leave by?,0,0,,,6624.0
4177,12669,dialseg711_dial_463,11,user,"Hi, I just had a fight with someone regarding an automobile accident we had and I need to contact the police!",2,0,,,12669.0
4178,7070,dialseg711_dial_254,2,agent,"Oh, I am sorry to hear that. You may want to call the Addenbrookes Hospital acute medical assessment unit at 01223348314.",0,1,,,7070.0
4179,18741,dialseg711_dial_688,14,agent,"The alexander bed and breakfast is a cheap, 4 star guesthouse in the centre area, It has wifi and parking. Does this fit your needs?",1,1,,,18741.0
4180,2909,dialseg711_dial_101,9,user,"I need their phone number, please.",2,0,,,2909.0
4181,9978,dialseg711_dial_361,11,user,what's the forecast for today,2,0,,,9978.0
4182,6510,dialseg711_dial_233,18,agent,I will need a pickup location first,3,0,,,6510.0
4183,8198,dialseg711_dial_295,7,user,I've been injured and I need to find a hospital.,2,0,,,8198.0
4184,7881,dialseg711_dial_284,25,user,I would like to leave from Stevenage on Thursday and get to cambridge by 9:15.,4,0,,,7881.0
4185,8422,dialseg711_dial_303,14,agent,"The address is Parkside, Cambridge.",2,0,,,8422.0
4186,8062,dialseg711_dial_290,34,agent,"Sorry, there are no tables available for your party then. Perhaps another day or time?",4,0,,,8062.0
4187,7514,dialseg711_dial_270,28,agent,TR941 leaves at 9:01 would you like me to book it?,3,0,,,7514.0
4188,7626,dialseg711_dial_275,10,agent,I have a train that departs at 17:54 and meets your criteria. Would you like me to book it for you?,1,0,,,7626.0
4189,15583,dialseg711_dial_571,23,user,Will you please book a table for 6 at 13:45 on Friday?,4,0,,,15583.0
4190,18778,dialseg711_dial_689,21,user,I am wanting to go to stansted airport train station.,2,0,,,18778.0
4191,11400,dialseg711_dial_414,1,user,I need a taxi to arrive by 13:15 to primavera,0,0,,,11400.0
4192,10435,dialseg711_dial_378,9,user,Do they have a table available on Friday at 12:15?,0,0,,,10435.0
4193,1027,dialseg711_dial_035,20,agent,"All done. You have 1 ticket on TR4204, Your reference number is 834POXTX. Can I do anything else for you?",1,1,,,1027.0
4194,16277,dialseg711_dial_598,29,user,"Yes, please book it for 5 people and 3 nights, starting from Monday.",4,0,,,16277.0
4195,7810,dialseg711_dial_282,16,agent,The Curry Garden serves expensive Indian food in the centre of town.,2,0,,,7810.0
4196,35,dialseg711_dial_001,12,agent,Fitzbillies restaurant at 51 Trumpington Street City Centre fits your request. Would you like me to book a table for you?,2,0,,,35.0
4197,17441,dialseg711_dial_639,26,agent,"I have nothing available for that day and time slot, can I book you another day or time slot at that restaurant?",4,0,,,17441.0
4198,7535,dialseg711_dial_271,19,user,"Hello, what's the address of the Parkside Police Station, if you would be so kind?",3,0,,,7535.0
4199,7139,dialseg711_dial_256,23,user,How about the center?,2,0,,,7139.0
4200,59,dialseg711_dial_002,10,agent,On what day do you wish to travel and to what destination?,2,0,,,59.0
4201,2614,dialseg711_dial_091,4,agent,Might I suggest train TR6595 leaving Cambridge at 19:00 and arriving at London Kings Cross at 19:51. Would that work for you?,0,0,,,2614.0
4202,8421,dialseg711_dial_303,13,user,I am looking for the address of the Parkside Police Station.,2,0,,,8421.0
4203,3707,dialseg711_dial_131,13,user,Ugh okay well find me the quickest route please.,2,0,,,3707.0
4204,12274,dialseg711_dial_447,24,agent,five nights starting monday would do better,3,0,,,12274.0
4205,3119,dialseg711_dial_109,18,agent,The train ID is TR9588 and the cost is 14.08 pounds. Can I book that for you?,2,1,,,3119.0
4206,17701,dialseg711_dial_649,14,agent,meeting at 3pm,3,1,,,17701.0
4207,323,dialseg711_dial_011,12,agent,I've done that. The price will be 14.08 GBP payable at the station. Your reference number is IR7HSMG4. Any else I can do for you?,1,1,,,323.0
4208,2334,dialseg711_dial_080,39,user,I don't have a preference but would like to arrive by 22:30.,4,0,,,2334.0
4209,18586,dialseg711_dial_682,23,user,Well I need it to be in the south of town.,3,0,,,18586.0
4210,12272,dialseg711_dial_447,22,agent,Booking was not successful. Perhaps another day or shorter stay?,3,0,,,12272.0
4211,12788,dialseg711_dial_468,1,user,I am looking for a police station in Parkside,0,0,,,12788.0
4212,16181,dialseg711_dial_594,19,user,I'm leaving from birmingham new street train station.,3,0,,,16181.0
4213,1739,dialseg711_dial_059,19,user,Can you tell me the arrival time of that train?,3,0,,,1739.0
4214,13330,dialseg711_dial_490,11,user,"Oh, ok. Sure, go ahead and book 4 nights from Tuesday. There will be three of us.",0,0,,,13330.0
4215,2699,dialseg711_dial_093,23,user,What day and time is my lab appointment?,4,0,,,2699.0
4216,8839,dialseg711_dial_318,5,user,I'll pass on the Pizza Hut. Yuck. Let's go with Frankie & Benny's. Can I get a table for 1 on Sunday at 12:15 please?,0,0,,,8839.0
4217,16911,dialseg711_dial_620,14,agent,"The address is Hills Rd, Cambridge, Postcode:CB20QQ.",2,0,,,16911.0
4218,3043,dialseg711_dial_106,18,agent,The route to your home has heavy traffic and there is currently no alternative routes.,3,1,,,3043.0
4219,16732,dialseg711_dial_613,9,user,iam looking for something asian oriental and not so expensive restaurant.,1,0,,,16732.0
4220,4983,dialseg711_dial_176,10,agent,"The Addenbrookes Hospital is located at Hills Rd, Cambridge, Postcode CB20QQ. Are you looking for a particular department?",2,0,,,4983.0
4221,8732,dialseg711_dial_314,12,agent,I found the Leverton House which meets your requirements. It is in the east at 732-734 newmarket road. Do you need a reservation?,1,1,,,8732.0
4222,13838,dialseg711_dial_508,21,user,"I don't need a reservation right now, but does Rosa's B&B have internet?",2,0,,,13838.0
4223,15237,dialseg711_dial_558,21,user,There is a train leaving at 9:17. Does that work?,3,0,,,15237.0
4224,2247,dialseg711_dial_077,4,agent,What is the address?,1,0,,,2247.0
4225,15571,dialseg711_dial_571,11,user,Find out the parties that are attending my football activity. Also find the time.,1,0,,,15571.0
4226,2026,dialseg711_dial_069,5,user,The hotel should be in the moderate price range and should include free wifi.,0,0,,,2026.0
4227,19110,dialseg711_dial_701,30,agent,Sure! The address is regent street and the postcode is cb21ad.,4,0,,,19110.0
4228,12465,dialseg711_dial_455,12,agent,Is there a certain time of day you would like to travel?,1,0,,,12465.0
4229,18593,dialseg711_dial_682,30,agent,"I believe you meant 10:00, so I went ahead and made the reservation for that time. The reference number is HRPLZ9AQ.",3,1,,,18593.0
4230,7536,dialseg711_dial_271,20,agent,"The parkside police station is located at Parkside, Cambridge, CB11JG",3,1,,,7536.0
4231,8192,dialseg711_dial_295,1,user,I am trying to find a hospital that has a transplant high dependency unit.,0,0,,,8192.0
4232,17197,dialseg711_dial_631,3,user,"Please send me its address on screen and pick a route with no traffic, thank you!",0,0,,,17197.0
4233,14235,dialseg711_dial_522,18,agent,"Oh yes, we have several Indian restaurants! I recommend Panahar, located at 8 Norfolk Street City Centre. Would you like a table there?",1,0,,,14235.0
4234,18251,dialseg711_dial_670,12,agent,There are several 4-star guesthouses with wi-fi in the moderate price range. Would you prefer to stay in the east or the northern part of town?,1,0,,,18251.0
4235,5587,dialseg711_dial_197,26,agent,Is there anything else I can help you with?,3,1,,,5587.0
4236,5363,dialseg711_dial_190,32,agent,"Your seat has been booked for the TR7349, reference number is ER5D744W. I can look up African restaurants in Cambridge but not Ely.",3,0,,,5363.0
4237,14756,dialseg711_dial_540,10,agent,"As mentioned before the train number is TR6334, you did ask me to book. One more time, what exactly did you need?",0,0,,,14756.0
4238,16024,dialseg711_dial_587,10,agent,You're welcome.,2,1,,,16024.0
4239,10782,dialseg711_dial_391,18,agent,"Yes, it does. Here is the unit's phone number: 01223216811. Do you need any other information?",4,0,,,10782.0
4240,10281,dialseg711_dial_372,20,agent,Do you want to arrive or leave at a certain time?,3,0,,,10281.0
4241,11086,dialseg711_dial_402,10,agent,I have found many restaurants with the criteria you gave me offering different kinds of food. Do you have a preference for type of food?,1,0,,,11086.0
4242,16373,dialseg711_dial_601,35,user,How about one night only?,4,0,,,16373.0
4243,13356,dialseg711_dial_491,8,agent,The postcode is CB20QQ. Can I help with anything else?,1,1,,,13356.0
4244,14329,dialseg711_dial_526,9,user,That sounds great! Can I book a talbe for 7 people at 17:30 on Wednesday?,1,0,,,14329.0
4245,15626,dialseg711_dial_573,10,agent,"I was unable to book there, shall i try another time or place?",1,0,,,15626.0
4246,14420,dialseg711_dial_529,20,agent,Do you have a preferred area of the city you'd like to stay in?,3,0,,,14420.0
4247,2641,dialseg711_dial_091,31,user,Yes I want to arrive at 20:45,3,0,,,2641.0
4248,11324,dialseg711_dial_410,25,user,tell me what the temperature will be like for the next week,3,0,,,11324.0
4249,14628,dialseg711_dial_535,22,agent,How many people is the reservation for?,3,0,,,14628.0
4250,3394,dialseg711_dial_120,3,user,I'm leaving out of Cambridge.,0,0,,,3394.0
4251,14884,dialseg711_dial_546,9,user,What type of car is it going to be?,1,0,,,14884.0
4252,4074,dialseg711_dial_144,19,user,I am looking for a place to stay. The hotel doesn't need to have free parking and should be in the north,2,0,,,4074.0
4253,3282,dialseg711_dial_115,8,agent,"Are you looking for a room, or another type of service?",1,0,,,3282.0
4254,8628,dialseg711_dial_310,10,agent,"Sure, there are 4 places like that. Do you have a preference for lodging type or price range?",2,0,,,8628.0
4255,9527,dialseg711_dial_343,30,agent,I cannot see the price but it does say it is cheap. Their address is 41 Warkworth Street. Would you like me to book it of you?,3,0,,,9527.0
4256,4461,dialseg711_dial_157,16,agent,"Sorry, I just found it, 56 cadwell street, I set the GPS to get there and don't worry, there is no traffic now!",2,0,,,4461.0
4257,18893,dialseg711_dial_693,14,agent,And what time should I schedule it for?,2,1,,,18893.0
4258,13771,dialseg711_dial_506,2,agent,The closest chinese restaurant i have is located 1 mile away and the address is 593 Arrowhead Way. Need more info?,0,0,,,13771.0
4259,9786,dialseg711_dial_353,11,user,I am looking for an Italian restaurant in the west part of town,2,0,,,9786.0
4260,12974,dialseg711_dial_476,5,user,What is the entrance fee?,0,0,,,12974.0
4261,3323,dialseg711_dial_116,19,user,Sure that would be great.,3,0,,,3323.0
4262,8137,dialseg711_dial_293,7,user,"Okay, great! I would like to book a room please. There will be 3 of us.",0,0,,,8137.0
4263,7716,dialseg711_dial_278,24,agent,I think acorn guest house is a good match for you!,3,0,,,7716.0
4264,6844,dialseg711_dial_245,9,user,What's the 7 day forecast in Brentwood?,1,0,,,6844.0
4265,3194,dialseg711_dial_111,35,user,Yes. I could eat at 15:30 perhaps.,4,0,,,3194.0
4266,1123,dialseg711_dial_038,10,agent,You are all set for 13:15 Monday. Your reference number is 36NIKCYF. Can I help you with anything else?,1,1,,,1123.0
4267,9560,dialseg711_dial_345,7,user,"No, I need to arrive by 14:00.",0,0,,,9560.0
4268,18811,dialseg711_dial_690,14,agent,Alright. I have a black tesla for you and the contact number is 07403696873. Is there anything else you need today?,1,1,,,18811.0
4269,6916,dialseg711_dial_248,19,user,I would like to leave Cambridge and go to London Liver Pool.,2,0,,,6916.0
4270,423,dialseg711_dial_014,28,agent,Ravenswood Shopping Center is at 434 Arastradero Rd.,4,0,,,423.0
4271,4610,dialseg711_dial_163,3,user,What about a type of college?,0,0,,,4610.0
4272,3472,dialseg711_dial_122,24,agent,"792 Bedoin Street, you can see it on your map!",3,1,,,3472.0
4273,11286,dialseg711_dial_409,9,user,I need to get to the Cambridge Corn Exchange.,1,0,,,11286.0
4274,1383,dialseg711_dial_047,11,user,It will be at Central Hospital with my sister to get a tooth pulled.,1,1,,,1383.0
4275,14446,dialseg711_dial_530,14,agent,It certainly does. The telephone number is 01223216811. May I help you with anything else?,1,1,,,14446.0
4276,16111,dialseg711_dial_591,31,user,I also need a place that is on the west side of town and that has free wifi.,4,0,,,16111.0
4277,8460,dialseg711_dial_304,24,agent,Great! Look for a yellow toyota to pick you up. The contact number is 07004136407. Anything else I can help you with?,2,0,,,8460.0
4278,4618,dialseg711_dial_163,11,user,"Okay, I want to book a table for 6 people at 11:45 on saturday.",1,0,,,4618.0
4279,3425,dialseg711_dial_120,34,agent,Where will you be going?,4,0,,,3425.0
4280,16548,dialseg711_dial_606,42,agent,I'd be happy to help! Where are you coming from?,4,0,,,16548.0
4281,17600,dialseg711_dial_645,17,user,"I need you to help me find an expensive restaurant to dine in, I'd like it to be chinese food.",3,0,,,17600.0
4282,6315,dialseg711_dial_224,29,user,Can you tell me what the entrance fee is for those?,3,0,,,6315.0
4283,7177,dialseg711_dial_258,5,user,I'm departing from Ely.,1,0,,,7177.0
4284,5815,dialseg711_dial_206,8,agent,Charlie Chan is located in the centre and it is cheap! Would you like me to book it for you?,2,0,,,5815.0
4285,5155,dialseg711_dial_183,4,agent,Indeed it is. Would you like for me reserve you a table?,0,0,,,5155.0
4286,15017,dialseg711_dial_551,5,user,I am in Cambridge traveling to Stevanage on Saturday. I want to arrive in stevenage by 12:45.,0,0,,,15017.0
